uid,city,state,country,country_iso,latitude,longitude,status,owner_permid,owner_name,owner_lei,parent_permid,parent_name,parent_lei,parent_ticker,parent_exchange,capacity,capacity_unit,sector
SFI_5892,Valencia,Valencian Community,Spain,ESP,39.43153,-0.344559,active,5037614185.0,Entitat Publica de Sanejament d'Aigues Residuals,,,nan,,,,942240,TBD,wastewater/yes
SFI_5893,Valencia,Valencian Community,Spain,ESP,39.434546,-0.345686,active,5037614185.0,Entitat Publica de Sanejament d'Aigues Residuals,,,nan,,,,833333,TBD,wastewater/yes
SFI_5894,Valencia,Valencian Community,Spain,ESP,39.454621,-0.414522,active,5037614185.0,Entitat Publica de Sanejament d'Aigues Residuals,,,nan,,,,412500,TBD,wastewater/yes
SFI_5895,Valladolid,Castile and León,Spain,ESP,41.61,-4.775556,active,,"AGUA DE VALLADOLID, E.P.E.",,,nan,,,,751600,TBD,wastewater/yes
SFI_5896,Varadero,Andalusia,Spain,ESP,36.732347,-3.535518,active,,MANCOMUNIDAD DE MUNICIPIOS DE LA COSTA TROPICAL DE GRANADA,,,nan,,,,181500,TBD,wastewater/yes
SFI_5897,Velilla de San Antonio,Community of Madrid,Spain,ESP,40.362356,-3.486303,active,4296085686.0,Canal de Isabel II SA,959800T25J8CA6LUCP08,,nan,,,,125500,TBD,wastewater/yes
SFI_5898,Vic,Catalonia,Spain,ESP,41.953302,2.272401,active,,CONSELL COMARCAL D'OSONA,,,nan,,,,204166,TBD,wastewater/yes
SFI_5899,Vigo,Galicia,Spain,ESP,42.197043,-8.774956,active,5000015603.0,FCC Aqualia SA,959800BYDMFZGPTXHN28,4295889371.0,Fomento de Construcciones y Contratas SA,95980020140005097472,FCC,MCE,800000,TBD,wastewater/yes
SFI_5900,Viladecans,Catalonia,Spain,ESP,41.276261,2.040695,active,5040192513.0,Area Metropolitana de Barcelona,959800V9LTTDYRDUHV79,,nan,,,,384000,TBD,wastewater/yes
SFI_5901,Vilafranca del Penedès,Catalonia,Spain,ESP,41.328391,1.673089,active,,MANCOMUNITAT PENEDES-GARRAF,,,nan,,,,192000,TBD,wastewater/yes
SFI_5902,Vilanova del Camí,Catalonia,Spain,ESP,41.56578,1.65,active,5057752396.0,Agencia Catalana de L Aigua,95980020140005761977,,nan,,,,285666,TBD,wastewater/yes
SFI_5903,Vilanova i la Geltrú,Catalonia,Spain,ESP,41.220256,1.739529,active,,MANCOMUNITAT PENEDES-GARRAF,,,nan,,,,153000,TBD,wastewater/yes
SFI_5904,Vila-seca,Catalonia,Spain,ESP,41.097826,1.191896,active,5057752396.0,Agencia Catalana de L Aigua,95980020140005761977,,nan,,,,210583,TBD,wastewater/yes
SFI_5905,Villadepalos,Castile and León,Spain,ESP,42.530442,-6.768298,active,5000015603.0,FCC Aqualia SA,959800BYDMFZGPTXHN28,4295889371.0,Fomento de Construcciones y Contratas SA,95980020140005097472,FCC,MCE,132381,TBD,wastewater/yes
SFI_5906,Villatuerta,Navarre,Spain,ESP,42.64999,-2.01386,active,,nan,,,nan,,,,118333,TBD,wastewater/yes
SFI_5907,Villaviciosa de Odón,Community of Madrid,Spain,ESP,40.349381,-3.939672,active,4296085686.0,Canal de Isabel II SA,959800T25J8CA6LUCP08,,nan,,,,120000,TBD,wastewater/yes
SFI_5908,Vitoria-Gasteiz,Autonomous Community of the Basque Country,Spain,ESP,42.85352359,-2.74306771,active,,"AYUNTAMIENTO DE VITORIA-GASTEIZ, C.L.",,,nan,,,,480000,TBD,wastewater/yes
SFI_5909,Zamora,Castile and León,Spain,ESP,41.502222,-5.779722,active,,"SANEAMIENTO ZAMORA, U.T.E.",,,nan,,,,130000,TBD,wastewater/yes
SFI_5910,Zaragoza,Aragon,Spain,ESP,41.609254,-0.80745,active,,UTEDEZA,,,nan,,,,1020000,TBD,wastewater/yes
SFI_5911,Kohtla-Järve linn,Ida-Viru,Estonia,EST,59.403,27.25,active,,nan,,,nan,,,,339548,TBD,wastewater/yes
SFI_5912,Narva,,Estonia,EST,59.396,28.171,active,,nan,,,nan,,,,140000,TBD,wastewater/yes
SFI_5913,Pärnu linn,,Estonia,EST,58.387,24.454,active,,nan,,,nan,,,,125000,TBD,wastewater/yes
SFI_5914,Tallinn,,Estonia,EST,59.468,24.702,active,,nan,,,nan,,,,450000,TBD,wastewater/yes
SFI_5915,Tartu,,Estonia,EST,58.34,26.736,active,,nan,,,nan,,,,120000,TBD,wastewater/yes
SFI_5916,Tőrremäe,Lääne-Viru,Estonia,EST,59.366,26.347,active,,nan,,,nan,,,,166670,TBD,wastewater/yes
SFI_5917,Espoo,Mainland Finland,Finland,FIN,60.149701,24.714218,active,5050992190.0,HSY Helsingin seudun ymparistopalvelutkuntayhtyma,,,nan,,,,336000,TBD,wastewater/yes
SFI_5918,Haapavesi,Northern Finland,Finland,FIN,64.13809,25.32859,active,,nan,,,nan,,,,127000,TBD,wastewater/yes
SFI_5919,Hämeenlinna,Southern Finland Province,Finland,FIN,61.01851,24.41419,active,,HÄMEENLINNAN SEUDUN VESI OY,,,nan,,,,114000,TBD,wastewater/yes
SFI_5920,Helsinki,Mainland Finland,Finland,FIN,60.2253,24.99282,active,5057486629.0,Helsingin seudun ymparistopalvelutkuntayhtyma,529900QM7LDWQHR3VS77,,nan,,,,1322000,TBD,wastewater/yes
SFI_5921,Jyväskylä,Mainland Finland,Finland,FIN,62.21374,25.78162,active,5057811865.0,Jyvsskylsn Seudun Puhdistamo Oy,743700B6Y0Q0NWKBUL64,,nan,,,,270000,TBD,wastewater/yes
SFI_5922,Kotka,Mainland Finland,Finland,FIN,60.43988,26.911834,active,,Kymen Vesi Oy,,,nan,,,,220000,TBD,wastewater/yes
SFI_5923,Kouvola,Mainland Finland,Finland,FIN,60.83615,26.71959,active,5052515953.0,Kouvolan Vesi Oy,,,nan,,,,135000,TBD,wastewater/yes
SFI_5924,Kuopio,Mainland Finland,Finland,FIN,62.86696,27.70347,active,,KUOPION VESI OY,,,nan,,,,137200,TBD,wastewater/yes
SFI_5925,Lahti,Mainland Finland,Finland,FIN,60.95589,25.62813,active,,Lahti Aqua Oy,,,nan,,,,132000,TBD,wastewater/yes
SFI_5926,Lahti,Mainland Finland,Finland,FIN,60.993445,25.650233,active,,Lahti Aqua Oy,,,nan,,,,150000,TBD,wastewater/yes
SFI_5927,Lapinlahti,Eastern Finland,Finland,FIN,63.3535343100643,27.3544254325644,active,,nan,,,nan,,,,143000,TBD,wastewater/yes
SFI_5928,Lappeenranta,Mainland Finland,Finland,FIN,61.04258,28.18686,active,4297004865.0,Lappeenrannan Lampovoima,,,nan,,,,100000,TBD,wastewater/yes
SFI_5929,Oulu,Mainland Finland,Finland,FIN,65.0495,25.4103,active,4296787405.0,Oulun Vesi Ja Sahko Oy,,,nan,,,,214500,TBD,wastewater/yes
SFI_5930,Pori,Southwest Finland,Finland,FIN,61.51713,21.76668,active,,"Porin vesi, Liikelaitos",,,nan,,,,257000,TBD,wastewater/yes
SFI_5931,Seinäjoki,Mainland Finland,Finland,FIN,62.7986,22.81684,active,5056600823.0,Seinajoen Energia Oy,743700A76ZG0UREMNX63,,nan,,,,112000,TBD,wastewater/yes
SFI_5932,Tampere,Mainland Finland,Finland,FIN,61.487586,23.766007,active,,TAMPEREEN VESI LIIKELAITOS,,,nan,,,,330000,TBD,wastewater/yes
SFI_5933,Turku,Mainland Finland,Finland,FIN,60.44329,22.23814,active,5034822996.0,Turun seudun puhdistamo Oy,743700DUXVKNQWLVAY55,,nan,,,,315000,TBD,wastewater/yes
SFI_5934,Agde,Occitania,France,FRA,43.29625,3.466224,active,,SA,,,nan,,,,197583,TBD,wastewater/yes
SFI_5935,Aïre,Geneva,France,FRA,46.19572584,6.08957393,active,,nan,,,nan,,,,600000,TBD,wastewater/yes
SFI_5936,Aix-en-Provence,Provence-Alpes-Côte d'Azur,France,FRA,43.50961624,5.41115115,active,5074112207.0,Regie des Eaux du Pays d'Aix,,,nan,,,,164167,TBD,wastewater/yes
SFI_5937,Ambarès-et-Lagrave,New Aquitaine,France,FRA,44.92930752,-0.500997,active,,SABOM,,,nan,,,,117000,TBD,wastewater/yes
SFI_5938,Amiens,Upper France,France,FRA,49.92551819,2.27852513,active,,COLLECTIVITE TERRITORIALE,,,nan,,,,260000,TBD,wastewater/yes
SFI_5939,Angers,Pays de la Loire,France,FRA,47.45555805,-0.57495102,active,5074509883.0,Societe d'Exploitation de Systemes et d'Installations d'Eau d'Assainissement,,,nan,,,,285000,TBD,wastewater/yes
SFI_5940,Anglet,New Aquitaine,France,FRA,43.50228297,-1.49704178,active,,COMMUNAUTÉ D'AGGLOMÉRATION PAYS BASQUE,,,nan,,,,111667,TBD,wastewater/yes
SFI_5941,Annecy,Auvergne-Rhône-Alpes,France,FRA,45.912382,6.105528,active,,SYNDICAT MIXTE - SILA,,,nan,,,,234500,TBD,wastewater/yes
SFI_5942,Antibes,Provence-Alpes-Côte d'Azur,France,FRA,43.56868,7.131106,active,5056390627.0,Communaute d'agglomeration de Sophia Antipolis,,,nan,,,,245000,TBD,wastewater/yes
SFI_5943,Argelès-sur-Mer,Occitania,France,FRA,42.546168,3.040495,active,,COMMUNAUTÉ DE COMMUNES ALBÈRES CÔTE VERMEILLE ILLIBÉRIS,,,nan,,,,126000,TBD,wastewater/yes
SFI_5944,Armancourt,Upper France,France,FRA,49.36861253,2.77374473,active,4297694470.0,Suez Eau France SAS,,4298165294.0,Suez SA,549300JQIZM6CL7POC81,,,125000,TBD,wastewater/yes
SFI_5945,Avignon,Provence-Alpes-Côte d'Azur,France,FRA,43.93795299,4.7862495,active,5057852342.0,Communaute d'Agglomeration Du Grand Avignon,9695001ECHFOS6FHPG67,,nan,,,,177166,TBD,wastewater/yes
SFI_5946,Bailly,Ile-de-France,France,FRA,48.82012157,2.07842786,active,,SOC EAUX VERSAILLES-ST CLOUD,,,nan,,,,340000,TBD,wastewater/yes
SFI_5947,Barberey-Saint-Sulpice,Grand Est,France,FRA,48.33474153,4.04350095,active,,CA TROYES CHAMPAGNE METROPOLE,,,nan,,,,260000,TBD,wastewater/yes
SFI_5948,Bastia,Corsica,France,FRA,42.66518268,9.44416933,active,,nan,,,nan,,,,124000,TBD,wastewater/yes
SFI_5949,Beauvais,Hauts-de-France,France,FRA,49.41967911,2.10981214,active,,Communauté dAgglomération du Beauvaisis,,,nan,,,,110000,TBD,wastewater/yes
SFI_5950,Bègles,New Aquitaine,France,FRA,44.80087369,-0.53253747,active,,SABOM,,,nan,,,,408333,TBD,wastewater/yes
SFI_5951,Belfort,Burgundy-Franche-Comte,France,FRA,47.6254,6.8615,active,,GRAND BELFORT COMMUNAUTE D'AGGLOMERATION,,,nan,,,,110000,TBD,wastewater/yes
SFI_5952,Besançon,Bourgogne-Franche-Comté,France,FRA,47.20492552,5.99093015,active,,COMMUNAUTÉ URBAINE GRAND BESANÇON MÉTROPOLE,,,nan,,,,188333,TBD,wastewater/yes
SFI_5953,Béziers,Occitania,France,FRA,43.32070551,3.23408694,active,,SA,,,nan,,,,219400,TBD,wastewater/yes
SFI_5954,Biganos,New Aquitaine,France,FRA,44.62948691,-0.984997,active,,SAGEBA,,,nan,,,,135000,TBD,wastewater/yes
SFI_5955,Blois,Centre,France,FRA,47.56278,1.32618,active,,COMMUNAUTÉ D'AGGLOMÉRATION,,,nan,,,,103333,TBD,wastewater/yes
SFI_5956,Bonneuil-en-France,Ile-de-France,France,FRA,48.960226,2.420361,active,,SOCIÉTÉ PAR ACTIONS SIMPLIFIÉE À ASSOCIÉ UNIQUE,,,nan,,,,300000,TBD,wastewater/yes
SFI_5957,Bordeaux,New Aquitaine,France,FRA,44.86769191,-0.56519551,active,,SABOM,,,nan,,,,477000,TBD,wastewater/yes
SFI_5958,Bourges,Centre,France,FRA,47.08742612,2.38169914,active,,COMMUNAUTÉ D'AGGLOMÉRATION DE BOURGES,,,nan,,,,105000,TBD,wastewater/yes
SFI_5959,Bourgoin-Jallieu,Auvergne-Rhône-Alpes,France,FRA,45.60321,5.25186,active,,SEMIDAO,,,nan,,,,120000,TBD,wastewater/yes
SFI_5960,Brest,Brittany,France,FRA,48.38889,-4.44995,active,,SOCIÉTÉ PUBLIQUE LOCALE,,,nan,,,,170000,TBD,wastewater/yes
SFI_5961,Cagnes-sur-Mer,Provence-Alpes-Cote d'Azur,France,FRA,43.65376157,7.15476917,active,,COLLECTIVITÉ TERRITORIALE,,,nan,,,,130000,TBD,wastewater/yes
SFI_5962,Cagnes-sur-Mer,Provence-Alpes-Côte d'Azur,France,FRA,43.6523861037,7.1447791008,active,,nan,,,nan,,,,130000,TBD,wastewater/yes
SFI_5963,Calais,Upper France,France,FRA,50.95843503,1.91646179,active,,GRAND CALAIS TERRES ET MERS,,,nan,,,,120000,TBD,wastewater/yes
SFI_5964,Carcassonne,Occitania,France,FRA,43.22507212,2.37134707,active,,SA,,,nan,,,,156667,TBD,wastewater/yes
SFI_5965,Carhaix-Plouguer,Brittany,France,FRA,48.28991111,-3.56243583,active,,nan,,,nan,,,,100000,TBD,wastewater/yes
SFI_5966,Castres,Occitania,France,FRA,43.5894228954532,2.20771777828507,active,,nan,,,nan,,,,130000,TBD,wastewater/yes
SFI_5967,Chambéry,Auvergne-Rhône-Alpes,France,FRA,45.58972823,5.89738168,active,,RÉGIE DE L'ASSAINISSEMENT SANS PERSONALITÉ MORALE,,,nan,,,,258750,TBD,wastewater/yes
SFI_5968,Charleville-Mézières,Great East,France,FRA,49.7657083,4.73022428,active,,ARDENNE MÉTROPOLE,,,nan,,,,117000,TBD,wastewater/yes
SFI_5969,Chateauroux,Centre,France,FRA,46.80798005,1.6638549,active,4297694470.0,Suez Eau France SAS,,4298165294.0,Suez SA,549300JQIZM6CL7POC81,,,168500,TBD,wastewater/yes
SFI_5970,Cherbourg-en-Cotentin,Normandy,France,FRA,49.64899006,-1.59396468,active,,COMMUNAUTÉ D'AGGLOMÉRATION LE COTENTIN,,,nan,,,,150000,TBD,wastewater/yes
SFI_5971,Cholet,Pays de la Loire,France,FRA,47.05272223,-0.91691185,active,4297694470.0,Suez Eau France SAS,,4298165294.0,Suez SA,549300JQIZM6CL7POC81,,,149000,TBD,wastewater/yes
SFI_5972,Clermont-Ferrand,Auvergne-Rhône-Alpes,France,FRA,45.7999454,3.15147877,active,,COLLECTIVITÉ TÉRRITORIALE,,,nan,,,,425000,TBD,wastewater/yes
SFI_5973,Colmar,Grand Est,France,FRA,48.109216,7.386594,active,,SITEUCE,,,nan,,,,250000,TBD,wastewater/yes
SFI_5974,Colombes,Ile-de-France,France,FRA,48.93299396,2.2459433,active,5035562286.0,Syndicat Interdepartemental Pour L Assainissement De L Agglomeration Parisienne,89450064H7GMCYI6WH62,,nan,,,,900000,TBD,wastewater/yes
SFI_5975,Creuzier-le-Vieux,Auvergne-Rhone-Alpes,France,FRA,46.16408668,3.41266517,active,,VICHY VAL DALLIER,,,nan,,,,108333,TBD,wastewater/yes
SFI_5976,Douai,Hauts-de-France,France,FRA,50.39307061,3.10568994,active,4297694470.0,Suez Eau France SAS,,4298165294.0,Suez SA,549300JQIZM6CL7POC81,,,165000,TBD,wastewater/yes
SFI_5977,Evry,Ile-of-France,France,FRA,48.62654091,2.46502655,active,5074721493.0,CA Grand Paris Sud Seine Essonne Senart,,,nan,,,,250000,TBD,wastewater/yes
SFI_5978,Florange,Grand Est,France,FRA,49.325644,6.150788,active,,SEAFF,,,nan,,,,100000,TBD,wastewater/yes
SFI_5979,Fontanil-Cornillon,Auvergne-Rhône-Alpes,France,FRA,45.2537038,5.64564139,active,,MÉTROPOLE,,,nan,,,,433333,TBD,wastewater/yes
SFI_5980,Fréjus,Provence-Alpes-Cote d'Azur,France,FRA,43.41798231,6.7213993,active,,COMMUNAUTÉ D'AGGLOMÉRATION VAR ESTEREL MÉDITERRANÉE,,,nan,,,,346600,TBD,wastewater/yes
SFI_5981,Gaillard,Auvergne-Rhône-Alpes,France,FRA,46.177102,6.19373589,active,5057765853.0,Annemasse Les Voirons Agglomeration,,,nan,,,,124000,TBD,wastewater/yes
SFI_5982,Gauchy,Upper France,France,FRA,49.831773,3.277284,active,4296630545.0,Veolia Eau Compagnie Generale des Eaux SCA,894500PQG7F883EIZ227,4295867473.0,Veolia Environnement SA,969500LENY69X51OOT31,VIE,PAR,136250,TBD,wastewater/yes
SFI_5983,Grande-Synthe,Hauts-de-France,France,FRA,51.00101917,2.30078993,active,,SA,,,nan,,,,101667,TBD,wastewater/yes
SFI_5984,Graulhet,Occitania,France,FRA,43.7740088432085,1.98711789751758,active,,nan,,,nan,,,,220000,TBD,wastewater/yes
SFI_5985,Gravigny,Normandy,France,FRA,49.05503292,1.17472893,active,5074672705.0,CA Evreux Portes De Normandie,,,nan,,,,166750,TBD,wastewater/yes
SFI_5986,Guérande,Pays de la Loire,France,FRA,47.30549636,-2.4352015,active,5060700244.0,Assainissement De La Presqu'ile De Guerande,,,nan,,,,178000,TBD,wastewater/yes
SFI_5987,Hondarribia/Fontarrabie,Autonomous Community of the Basque Country,France,FRA,43.39075752,-1.79700978,active,,nan,,,nan,,,,121250,TBD,wastewater/yes
SFI_5988,Houplin-Ancoisne,Upper France,France,FRA,50.58162388,2.98875142,active,,COLLECTIVITÉ TERRITORIALE,,,nan,,,,188333,TBD,wastewater/yes
SFI_5989,Hyères,Provence-Alpes-Côte d'Azur,France,FRA,43.08212878,6.13478331,active,5074511936.0,Communaute d'Agglomeration de Toulon Provence Mediterranee,,,nan,,,,121667,TBD,wastewater/yes
SFI_5990,Kerlagatu,Brittany,France,FRA,47.96815286,-4.10476798,active,4296689679.0,Saur SAS,969500KI2WHWVQS6KU08,,nan,,,,267000,TBD,wastewater/yes
SFI_5991,La Chapelle-Saint-Mesmin,Centre-Loire Valley,France,FRA,47.87391395,1.81232094,active,4296630545.0,Veolia Eau Compagnie Generale des Eaux SCA,894500PQG7F883EIZ227,4295867473.0,Veolia Environnement SA,969500LENY69X51OOT31,VIE,PAR,350000,TBD,wastewater/yes
SFI_5992,La Fouillouse,Auvergne-Rhône-Alpes,France,FRA,45.48152484,4.3462268,active,4296689679.0,Saur SAS,969500KI2WHWVQS6KU08,,nan,,,,282000,TBD,wastewater/yes
SFI_5993,La Frette-sur-Seine,Ile-de-France,France,FRA,48.977391,2.161563,active,5035562286.0,Syndicat Interdepartemental Pour L Assainissement De L Agglomeration Parisienne,89450064H7GMCYI6WH62,,nan,,,,7500000,TBD,wastewater/yes
SFI_5994,La Garde,Provence-Alpes-Cote d'Azur,France,FRA,43.11138307,6.000121,active,5074511936.0,Communaute d'Agglomeration de Toulon Provence Mediterranee,,,nan,,,,106500,TBD,wastewater/yes
SFI_5995,La Maxe,Grand Est,France,FRA,49.14538854,6.19253101,active,,RÉGIE HAGANIS,,,nan,,,,440000,TBD,wastewater/yes
SFI_5996,La Riche,Centre-Loire Valley,France,FRA,47.37779069,0.64646264,active,,TOURS METROPOLE VAL DE LOIRE,,,nan,,,,393330,TBD,wastewater/yes
SFI_5997,La Rochelle,New Aquitaine,France,FRA,46.1511711,-1.18965083,active,5057855319.0,Communaute D'Agglomeration La Rochelle,969500GWTW5FCMQWN213,,nan,,,,170000,TBD,wastewater/yes
SFI_5998,La Seyne-sur-Mer,Provence-Alpes-Côte d'Azur,France,FRA,43.04954375,5.85134868,active,5074511936.0,Communaute d'Agglomeration de Toulon Provence Mediterranee,,,nan,,,,500000,TBD,wastewater/yes
SFI_5999,La Teste-de-Buch,New Aquitaine,France,FRA,44.60383782,-1.12865633,active,,SAGEBA,,,nan,,,,150000,TBD,wastewater/yes
SFI_6000,Lattes,Occitania,France,FRA,43.58235711,3.9061149,active,5074495080.0,Montpellier Mediterranee Metropole,,,nan,,,,466667,TBD,wastewater/yes
SFI_6001,Laval,Pays de la Loire,France,FRA,48.04942565,-0.76534951,active,,LAVAL AGGLOMERATION,,,nan,,,,190333,TBD,wastewater/yes
SFI_6002,Le Blanc-Mesnil,Ile-de-France,France,FRA,48.952939,2.463395,active,5035562286.0,Syndicat Interdepartemental Pour L Assainissement De L Agglomeration Parisienne,89450064H7GMCYI6WH62,,nan,,,,320000,TBD,wastewater/yes
SFI_6003,Le Grau-du-Roi,Occitania,France,FRA,43.50938172,4.15120061,active,,SA,,,nan,,,,100000,TBD,wastewater/yes
SFI_6004,Le Havre,Normandy,France,FRA,49.478857,0.152164,active,,LE HAVRE SEINE METROPOLE,,,nan,,,,322000,TBD,wastewater/yes
SFI_6005,Le Mans,Pays de la Loire,France,FRA,47.98209188,0.1702865,active,5073957062.0,Fermiere De Services Publics Cie,894500SCDGDJMQOW3Y81,,nan,,,,365000,TBD,wastewater/yes
SFI_6006,Le Petit-Quevilly,Normandy,France,FRA,49.429621,1.040354,active,5074188013.0,Metropole Rouen Normandie,,,nan,,,,550000,TBD,wastewater/yes
SFI_6007,Le Val Pompadour,Ile-de-France,France,FRA,48.762566,2.455594,active,5035562286.0,Syndicat Interdepartemental Pour L Assainissement De L Agglomeration Parisienne,89450064H7GMCYI6WH62,,nan,,,,3600000,TBD,wastewater/yes
SFI_6008,Les Mureaux,Ile-of-France,France,FRA,48.99419525,1.89397812,active,4297694470.0,Suez Eau France SAS,,4298165294.0,Suez SA,549300JQIZM6CL7POC81,,,120500,TBD,wastewater/yes
SFI_6009,Les Sables-d'Olonne,Pays de la Loire,France,FRA,46.49232966,-1.72151514,active,4296689679.0,Saur SAS,969500KI2WHWVQS6KU08,,nan,,,,112500,TBD,wastewater/yes
SFI_6010,Lescar,New Aquitaine,France,FRA,43.31407888,-0.43898898,active,5074501037.0,Communaute d'agglomeration Pau Bearn Pyrenees,,,nan,,,,190000,TBD,wastewater/yes
SFI_6011,Limoges,New Aquitaine,France,FRA,45.8172363,1.25909874,active,5074439380.0,Communaute D Agglomeration Limoges Metropole,,,nan,,,,285000,TBD,wastewater/yes
SFI_6012,Loison-sous-Lens,Upper France,France,FRA,50.436575,2.856516,active,4296630545.0,Veolia Eau Compagnie Generale des Eaux SCA,894500PQG7F883EIZ227,4295867473.0,Veolia Environnement SA,969500LENY69X51OOT31,VIE,PAR,116667,TBD,wastewater/yes
SFI_6013,Longvic,Burgundy-Franche-Comte,France,FRA,47.2912158,5.07850875,active,4297694470.0,Suez Eau France SAS,,4298165294.0,Suez SA,549300JQIZM6CL7POC81,,,400000,TBD,wastewater/yes
SFI_6014,Lorient,Brittany,France,FRA,47.73230399,-3.3829324,active,,COMPAGNIE DES EAUX ET DE L'OZONE,,,nan,,,,166667,TBD,wastewater/yes
SFI_6015,Lourdes,Occitania,France,FRA,43.09859311,-0.078264,active,,SA,,,nan,,,,109400,TBD,wastewater/yes
SFI_6016,Mâcon,Burgundy-Franche-Comte,France,FRA,46.28732181,4.82281507,active,4297694470.0,Suez Eau France SAS,,4298165294.0,Suez SA,549300JQIZM6CL7POC81,,,147500,TBD,wastewater/yes
SFI_6017,Mainvilliers,Centre-Loire Valley,France,FRA,48.4686151,1.42538292,active,,COMPAGNIE DES EAUX ET DE LOZONE,,,nan,,,,160000,TBD,wastewater/yes
SFI_6018,Mandelieu-la-Napoule,Provence-Alpes-Côte d'Azur,France,FRA,43.54265,6.94984,active,4297694470.0,Suez Eau France SAS,,4298165294.0,Suez SA,549300JQIZM6CL7POC81,,,250000,TBD,wastewater/yes
SFI_6019,Mardeuil,Great East,France,FRA,49.06024263,3.91509498,active,5001264456.0,LA CHAMPENOISE DE DISTRIBUTION D'EAU ET D'ASSAINISSEMENT,894500SDWVV80JZONI73,,nan,,,,138300,TBD,wastewater/yes
SFI_6020,Marquette-lez-Lille,Hauts-de-France,France,FRA,50.67364,3.07012,active,5079891354.0,Metropole Europeenne De Lille,969500YMRLLQNI8FZP68,,nan,,,,555333,TBD,wastewater/yes
SFI_6021,Marseille,Provence-Alpes-Cote d'Azur,France,FRA,43.27040416,5.40053707,active,,SERAMM,,,nan,,,,1865000,TBD,wastewater/yes
SFI_6022,Maxéville,Grand Est,France,FRA,48.71227185,6.17376294,active,,SOVEM,,,nan,,,,500000,TBD,wastewater/yes
SFI_6023,Meistratzheim,Great East,France,FRA,48.46149,7.55525,active,,SYNDICAT MIXTE DU BASSIN DE L'EHN,,,nan,,,,204550,TBD,wastewater/yes
SFI_6024,Monaco,,France,FRA,43.72948764,7.41489179,active,,nan,,,nan,,,,100000,TBD,wastewater/yes
SFI_6025,Mondeville,Normandy,France,FRA,49.18548692,-0.32047148,active,4296630545.0,Veolia Eau Compagnie Generale des Eaux SCA,894500PQG7F883EIZ227,4295867473.0,Veolia Environnement SA,969500LENY69X51OOT31,VIE,PAR,332000,TBD,wastewater/yes
SFI_6026,Montataire,Hauts-de-France,France,FRA,49.24585946,2.45084717,active,4297694470.0,Suez Eau France SAS,,4298165294.0,Suez SA,549300JQIZM6CL7POC81,,,128333,TBD,wastewater/yes
SFI_6027,Montluçon,Auvergne-Rhone-Alpes,France,FRA,46.36926701,2.60103178,active,,COMMUNAUTÉ D'AGGLOMÉRATION MONTLUÇON COMMUNAUTÉ,,,nan,,,,131667,TBD,wastewater/yes
SFI_6028,Muttersholtz,Great East,France,FRA,48.27284,7.496003,active,4296630545.0,Veolia Eau Compagnie Generale des Eaux SCA,894500PQG7F883EIZ227,4295867473.0,Veolia Environnement SA,969500LENY69X51OOT31,VIE,PAR,102000,TBD,wastewater/yes
SFI_6029,Narbonne,Occitania,France,FRA,43.17244229,3.0308095,active,4296630545.0,Veolia Eau Compagnie Generale des Eaux SCA,894500PQG7F883EIZ227,4295867473.0,Veolia Environnement SA,969500LENY69X51OOT31,VIE,PAR,140300,TBD,wastewater/yes
SFI_6030,Neuville-sur-Oise,Ile-de-France,France,FRA,49.004555,2.071915,active,5040243506.0,Cergy Pontoise Assainissement,,,nan,,,,408333,TBD,wastewater/yes
SFI_6031,Nice,Provence-Alpes-Cote d'Azur,France,FRA,43.67581424,7.22989008,active,,SASU,,,nan,,,,623333,TBD,wastewater/yes
SFI_6032,Nimes,Occitania,France,FRA,43.791597,4.340351,active,,ETABLISSEMENT PUBLIC COOPÉRATION INTERCOMMUNALE - Communauté d'Agglomération Nîmes Métropole,,,nan,,,,220000,TBD,wastewater/yes
SFI_6033,Noisy-le-Grand,Ile-de-France,France,FRA,48.85051137,2.52072628,active,5035562286.0,Syndicat Interdepartemental Pour L Assainissement De L Agglomeration Parisienne,89450064H7GMCYI6WH62,,nan,,,,550000,TBD,wastewater/yes
SFI_6034,Olemps,Occitania,France,FRA,44.34951155,2.54281544,active,4296630545.0,Veolia Eau Compagnie Generale des Eaux SCA,894500PQG7F883EIZ227,4295867473.0,Veolia Environnement SA,969500LENY69X51OOT31,VIE,PAR,132500,TBD,wastewater/yes
SFI_6035,Outreau,Upper France,France,FRA,50.71129345,1.60593411,active,,COMMUNAUTÉ D'AGGLOMÉRATION DU BOULONNAIS,,,nan,,,,180000,TBD,wastewater/yes
SFI_6036,Perpignan,Occitania,France,FRA,42.70852252,2.91843881,active,5074436490.0,Perpignan Mediterranee Metropole,,,nan,,,,299100,TBD,wastewater/yes
SFI_6037,Pierre-Bénite,Auvergne-Rhône-Alpes,France,FRA,45.6943,4.83447,active,,COLLECTIVITÉ TERRITORIALE,,,nan,,,,950000,TBD,wastewater/yes
SFI_6038,Poitiers,New Aquitaine,France,FRA,46.61744005,0.35430258,active,5071552790.0,Grand Poitiers Communaute Urbaine,969500UWYNQJSBDKY613,,nan,,,,152500,TBD,wastewater/yes
SFI_6039,Rennes,Brittany,France,FRA,48.09859274,-1.73098746,active,5042256766.0,Rennes Metropole,9695004TYUR86BEBSQ63,,nan,,,,360000,TBD,wastewater/yes
SFI_6040,Reventin-Vaugris,Auvergne-Rhone-Alpes,France,FRA,45.48929844,4.82495864,active,,nan,,,nan,,,,125000,TBD,wastewater/yes
