asset_id,asset_name,company_name,parent_name,country,sector,latitude,longitude,percent_interest_parent,start_year,uid
3174035,"Stokmarknes Airport, Skagen",Wideroes Flyveselskap,nan,NOR,domestic aviation,68.578827,15.033417,,,CLT_16287
3174119,"Stord Airport, Sørstokken",DAT,DAT,NOR,domestic aviation,59.791901,5.34085,100.0,,CLT_16288
3172764,"Svalbard Airport, Longyear",Scandinavian Airlines,Scandinavian Airlines,NOR,domestic aviation,78.246101379395,15.465600013733,61.1,,CLT_16289
3174168,"Svolvær Airport, Helle",Wideroes Flyveselskap,nan,NOR,domestic aviation,68.243301,14.6692,,,CLT_16290
3174087,Sørkjosen Airport,Wideroes Flyveselskap,nan,NOR,domestic aviation,69.786796569824,20.959400177002,,,CLT_16291
3174405,"Tromsø Airport, Langnes",DAT,DAT,NOR,domestic aviation,69.683296,18.9189,0.8,,CLT_16292
3174424,"Trondheim Airport, Værnes",Scandinavian Airlines,Scandinavian Airlines,NOR,domestic aviation,63.457802,10.924,40.6,,CLT_16293
3174655,Vadsø Airport,Wideroes Flyveselskap,nan,NOR,domestic aviation,70.065299987793,29.844699859619,,,CLT_16294
3174719,Vaeroy Airport,Lufttransport AS,Lufttransport AS,NOR,domestic aviation,67.68849,12.67887,100.0,,CLT_16295
3174633,"Vardø Airport, Svartnes",Wideroes Flyveselskap,nan,NOR,domestic aviation,70.355400085449,31.044900894165,,,CLT_16296
3170395,"Ålesund Airport, Vigra",Scandinavian Airlines,Scandinavian Airlines,NOR,domestic aviation,62.5625,6.1197,48.5,,CLT_16297
3173327,Ørland Airport,DAT,DAT,NOR,domestic aviation,63.69889831542969,9.604000091552734,77.0,,CLT_16298
3171887,"Ørsta-Volda Airport, Hovden",Wideroes Flyveselskap,nan,NOR,domestic aviation,62.180000305176,6.0741000175476,,,CLT_16299
3170635,Bhadrapur Airport,Buddha Air,Buddha Air,NPL,domestic aviation,26.5708007812,88.07959747310001,62.4,,CLT_16300
3170690,Bharatpur Airport,Buddha Air,Buddha Air,NPL,domestic aviation,27.678101,84.429398,82.0,,CLT_16301
3170709,Biratnagar Airport,Buddha Air,Buddha Air,NPL,domestic aviation,26.48150062561035,87.26399993896484,54.8,,CLT_16302
3171244,Dhangarhi Airport,Buddha Air,Buddha Air,NPL,domestic aviation,28.755283,80.583398,42.2,,CLT_16303
3171304,Dolpa Airport,Yeti Airlines,Yeti Airlines,NPL,domestic aviation,28.985659,82.818703,100.0,,CLT_16304
3170877,Gautam Buddha International Airport,Buddha Air,Buddha Air,NPL,domestic aviation,27.505328,83.412594,61.0,,CLT_16305
3172165,Janakpur Airport,Buddha Air,Buddha Air,NPL,domestic aviation,26.708799,85.922401,73.6,,CLT_16306
3172170,Jomsom Airport,Yeti Airlines,Yeti Airlines,NPL,domestic aviation,28.780426,83.723,100.0,,CLT_16307
3172219,Jumla Airport,Yeti Airlines,Yeti Airlines,NPL,domestic aviation,29.2742,82.193298,100.0,,CLT_16308
3172725,Lukla Airport,Yeti Airlines,Yeti Airlines,NPL,domestic aviation,27.686899185180664,86.72969818115234,100.0,,CLT_16309
3172285,Nepalgunj Airport,Buddha Air,Buddha Air,NPL,domestic aviation,28.1036,81.667,44.1,,CLT_16310
3173590,Phaplu Airport,Yeti Airlines,Yeti Airlines,NPL,domestic aviation,27.517787,86.584454,100.0,,CLT_16311
3173529,Pokhara Airport,Buddha Air,Buddha Air,NPL,domestic aviation,28.200899124145508,83.98210144042969,65.3,,CLT_16312
3173795,Rajbiraj Airport,Buddha Air,Buddha Air,NPL,domestic aviation,26.510066,86.733902,100.0,,CLT_16313
3173779,Ramechhap Airport,Yeti Airlines,Yeti Airlines,NPL,domestic aviation,27.393999099731445,86.0614013671875,100.0,,CLT_16314
3174003,Simara Airport,Buddha Air,Buddha Air,NPL,domestic aviation,27.159803,84.980021,74.7,,CLT_16315
3172003,Simikot Airport,Yeti Airlines,Yeti Airlines,NPL,domestic aviation,29.971099853515625,81.81890106201172,100.0,,CLT_16316
3174033,Surkhet Airport,Buddha Air,Buddha Air,NPL,domestic aviation,28.586,81.636002,100.0,,CLT_16317
3172456,Tribhuvan International Airport,Buddha Air,Buddha Air,NPL,domestic aviation,27.6966,85.3591,59.6,,CLT_16318
3174374,Tumling Tar Airport,Buddha Air,Buddha Air,NPL,domestic aviation,27.315001,87.193298,80.7,,CLT_16319
3170448,Auckland International Airport,Qantas Airways,Qantas Airways,NZL,domestic aviation,-37.01199,174.786331,1.0,,CLT_16320
3171016,Chatham Islands / Tuuta Airport,Air Chathams,Air Chathams,NZL,domestic aviation,-43.81189,-176.46514,100.0,,CLT_16321
3171008,Christchurch International Airport,Qantas Airways,Qantas Airways,NZL,domestic aviation,-43.48939895629883,172.53199768066406,1.9,,CLT_16322
3171337,Dunedin International Airport,Jetstar Airways,Jetstar Airways,NZL,domestic aviation,-45.928101,170.197998,10.3,,CLT_16323
3171662,Gisborne Airport,Air New Zealand,Air New Zealand,NZL,domestic aviation,-38.66329956054688,177.97799682617188,100.0,,CLT_16324
3171859,Hamilton International Airport,Air New Zealand,Air New Zealand,NZL,domestic aviation,-37.8666992188,175.332000732,100.0,,CLT_16325
3173206,Hawke's Bay Airport,Air New Zealand,Air New Zealand,NZL,domestic aviation,-39.465801,176.869995,100.0,,CLT_16326
3171848,Hokitika Airfield,Air New Zealand,Air New Zealand,NZL,domestic aviation,-42.713600158691406,170.98500061035156,100.0,,CLT_16327
3172069,Invercargill Airport,Air New Zealand,Air New Zealand,NZL,domestic aviation,-46.41239929199219,168.31300354003906,100.0,,CLT_16328
3172348,Kerikeri Airport,Air New Zealand,Air New Zealand,NZL,domestic aviation,-35.259148,173.913317,100.0,,CLT_16329
3173227,Nelson Airport,Air New Zealand,Air New Zealand,NZL,domestic aviation,-41.298302,173.220993,97.6,,CLT_16330
3173207,New Plymouth Airport,Air New Zealand,Air New Zealand,NZL,domestic aviation,-39.00859832763672,174.1790008544922,100.0,,CLT_16331
3173554,Palmerston North Airport,Air New Zealand,Air New Zealand,NZL,domestic aviation,-40.320599,175.617004,100.0,,CLT_16332
3173593,Paraparaumu Airport,Air Chathams,Air Chathams,NZL,domestic aviation,-40.90470123291016,174.98899841308594,88.1,,CLT_16333
3173446,Picton Aerodrome,Sounds Air,Sounds Air,NZL,domestic aviation,-41.346099853516,173.95599365234,100.0,,CLT_16334
3175209,Queenstown International Airport,Jetstar Airways,Jetstar Airways,NZL,domestic aviation,-45.021099,168.738998,20.4,,CLT_16335
3173843,Rotorua Regional Airport,Air New Zealand,Air New Zealand,NZL,domestic aviation,-38.10919952392578,176.31700134277344,100.0,,CLT_16336
3174471,Taupo Airport,Air New Zealand,Air New Zealand,NZL,domestic aviation,-38.73970031738281,176.08399963378906,74.3,,CLT_16337
3174427,Tauranga Airport,Air Chathams,Air Chathams,NZL,domestic aviation,-37.67190170288086,176.1959991455078,0.0,,CLT_16338
3174328,Timaru Airport,Air New Zealand,Air New Zealand,NZL,domestic aviation,-44.30279922485352,171.22500610351562,100.0,,CLT_16339
3174768,Wanaka Airport,Sounds Air,Sounds Air,NZL,domestic aviation,-44.722954,169.248419,100.0,,CLT_16340
3174741,Wanganui Airport,Air Chathams,Air Chathams,NZL,domestic aviation,-39.96220016479492,175.02499389648438,100.0,,CLT_16341
3174773,Wellington International Airport,Jetstar Airways,Jetstar Airways,NZL,domestic aviation,-41.3272018433,174.804992676,11.7,,CLT_16342
3174812,Westport Airport,Sounds Air,Sounds Air,NZL,domestic aviation,-41.737111,171.579033,100.0,,CLT_16343
3174761,Whakatane Airport,Air Chathams,Air Chathams,NZL,domestic aviation,-37.92060089111328,176.91400146484375,100.0,,CLT_16344
3174799,Whangarei Airport,Air New Zealand,Air New Zealand,NZL,domestic aviation,-35.769253,174.363713,100.0,,CLT_16345
3170682,Woodbourne Airport,Air New Zealand,Air New Zealand,NZL,domestic aviation,-41.5182991027832,173.8699951171875,79.7,,CLT_16346
3171315,Duqm International Airport,Oman Air,Oman Air,OMN,domestic aviation,19.501944,57.634167,76.9,,CLT_16347
3171494,Fahud Airport,SalamAir,SalamAir,OMN,domestic aviation,22.354759,56.484146,100.0,,CLT_16348
3172316,Khasab Airport,Oman Air,Oman Air,OMN,domestic aviation,26.171,56.240601,100.0,,CLT_16349
3173343,Marmul Airport,SalamAir,SalamAir,OMN,domestic aviation,18.138999,55.179005,100.0,,CLT_16350
3174547,Mukhaizna Airport,SalamAir,SalamAir,OMN,domestic aviation,19.386389,56.401389,100.0,,CLT_16351
3172814,Muscat International Airport,Oman Air,Oman Air,OMN,domestic aviation,23.593299865722656,58.284400939941406,63.2,,CLT_16352
3173828,Qarn Alam Airport,SalamAir,SalamAir,OMN,domestic aviation,21.3829994202,57.0499992371,100.0,,CLT_16353
3173004,RAFO Masirah,SalamAir,SalamAir,OMN,domestic aviation,20.6754,58.890499,100.0,,CLT_16354
3174049,Salalah Airport,Oman Air,Oman Air,OMN,domestic aviation,17.038700103759766,54.09130096435547,70.7,,CLT_16355
3173313,Sohar Airport,SalamAir,SalamAir,OMN,domestic aviation,24.38604,56.62541,100.0,,CLT_16356
3172606,Allama Iqbal International Airport,Pakistan International Airlines,Pakistan International Airlines,PAK,domestic aviation,31.521601,74.403603,32.300000000000004,,CLT_16357
3170693,Bahawalpur Airport,Pakistan International Airlines,Pakistan International Airlines,PAK,domestic aviation,29.348100662231445,71.71800231933594,100.0,,CLT_16358
3171038,Chitral Airport,Pakistan International Airlines,Pakistan International Airlines,PAK,domestic aviation,35.886213,71.799922,100.0,,CLT_16359
3172763,Faisalabad International Airport,Pakistan International Airlines,Pakistan International Airlines,PAK,domestic aviation,31.364999771118164,72.99479675292969,100.0,,CLT_16360
3171661,Gilgit Airport,Pakistan International Airlines,Pakistan International Airlines,PAK,domestic aviation,35.918800354003906,74.33360290527344,100.0,,CLT_16361
3171760,Gwadar International Airport,Pakistan International Airlines,Pakistan International Airlines,PAK,domestic aviation,25.232391,62.327671,100.0,,CLT_16362
3172051,Islamabad International Airport,Air China,Air China,PAK,domestic aviation,33.549,72.82566,1.1,,CLT_16363
3172311,Jinnah International Airport,Air China,Air China,PAK,domestic aviation,24.9065,67.160797,0.6,,CLT_16364
3173041,Multan International Airport,Pakistan International Airlines,Pakistan International Airlines,PAK,domestic aviation,30.20319938659668,71.41909790039062,100.0,,CLT_16365
3173473,Peshawar International Airport,Pakistan International Airlines,Pakistan International Airlines,PAK,domestic aviation,33.993900299072266,71.51460266113281,40.7,,CLT_16366
3174526,Quetta International Airport,Pakistan International Airlines,Pakistan International Airlines,PAK,domestic aviation,30.251399993896484,66.93779754638672,64.3,,CLT_16367
3173888,Shaikh Zaid Airport,Pakistan International Airlines,Pakistan International Airlines,PAK,domestic aviation,28.383899688720703,70.27960205078125,100.0,,CLT_16368
3174038,Sialkot International Airport,Pakistan International Airlines,Pakistan International Airlines,PAK,domestic aviation,32.535557,74.363892,100.0,,CLT_16369
3172269,Skardu Airport,Pakistan International Airlines,Pakistan International Airlines,PAK,domestic aviation,35.33549880981445,75.53600311279297,92.7,,CLT_16370
3174041,Sukkur Airport,Pakistan International Airlines,Pakistan International Airlines,PAK,domestic aviation,27.722000122070312,68.79170227050781,100.0,,CLT_16371
3174468,Turbat International Airport,Pakistan International Airlines,Pakistan International Airlines,PAK,domestic aviation,25.986400604248047,63.03020095825195,100.0,,CLT_16372
3170775,Bocas del Toro International Airport,APG Distribution Systems,APG Distribution Systems,PAN,domestic aviation,9.34085,-82.250801,13.1,,CLT_16373
3171018,Changuinola Captain Manuel Niño International Airport,APG Distribution Systems,APG Distribution Systems,PAN,domestic aviation,9.458962,-82.515062,1.4,,CLT_16374
3171204,Enrique Malek International Airport,APG Distribution Systems,APG Distribution Systems,PAN,domestic aviation,8.391,-82.434998,1.1,,CLT_16375
3173420,Marcos A. Gelabert International Airport,APG Distribution Systems,APG Distribution Systems,PAN,domestic aviation,8.973340034484863,-79.55560302734375,8.200000000000001,,CLT_16376
3173638,Tocumen International Airport,Copa Airlines,Copa Airlines,PAN,domestic aviation,9.0713596344,-79.3834991455,100.0,,CLT_16377
3171030,Air Force Captain Jose A Quinones Gonzales International Airport,LATAM Airlines Group,LATAM Airlines Group,PER,domestic aviation,-6.78748,-79.828102,74.0,,CLT_16378
3170587,Air Force Colonel Alfredo Mendivil Duarte Airport,LATAM Airlines Group,LATAM Airlines Group,PER,domestic aviation,-13.1548,-74.204399,74.4,,CLT_16379
3171153,Alejandro Velasco Astete International Airport,LATAM Airlines Group,LATAM Airlines Group,PER,domestic aviation,-13.535699844400002,-71.9387969971,64.4,,CLT_16380
3171925,Alferez Fap David Figueroa Fernandini Airport,ATSA Airlines,ATSA Airlines,PER,domestic aviation,-9.878809928894045,-76.20480346679688,30.3,,CLT_16381
3174413,Cadete FAP Guillermo Del Castillo Paredes Airport,LATAM Airlines Group,LATAM Airlines Group,PER,domestic aviation,-6.508739948272705,-76.37319946289062,38.2,,CLT_16382
3173445,Cap FAP David Abenzur Rengifo International Airport,LATAM Airlines Group,LATAM Airlines Group,PER,domestic aviation,-8.37794017791748,-74.57430267333984,40.3,,CLT_16383
3174436,Capitan FAP Carlos Martinez De Pinillos International Airport,LATAM Airlines Group,LATAM Airlines Group,PER,domestic aviation,-8.08141040802002,-79.10880279541016,66.60000000000001,,CLT_16384
3173514,Capitán FAP Guillermo Concha Iberico International Airport,LATAM Airlines Group,LATAM Airlines Group,PER,domestic aviation,-5.20574998856,-80.61640167239999,65.7,,CLT_16385
3174248,Captain Pedro Canga Rodríguez International Airport,LATAM Airlines Group,LATAM Airlines Group,PER,domestic aviation,-3.552074,-80.381086,68.10000000000001,,CLT_16386
3173509,Captain Renán Elías Olivera International Airport,LATAM Airlines Group,LATAM Airlines Group,PER,domestic aviation,-13.7449,-76.220299,100.0,,CLT_16387
3174495,Captain Victor Montes Arias International Airport,LATAM Airlines Group,LATAM Airlines Group,PER,domestic aviation,-4.57664,-81.254097,86.9,,CLT_16388
3171010,Chachapoyas Airport,ATSA Airlines,ATSA Airlines,PER,domestic aviation,-6.201911,-77.856195,100.0,,CLT_16389
3174262,Coronel FAP Carlos Ciriani Santa Rosa International Airport,LATAM Airlines Group,LATAM Airlines Group,PER,domestic aviation,-18.0533008575,-70.2758026123,99.9,,CLT_16390
3172039,Coronel FAP Francisco Secada Vignetta International Airport,LATAM Airlines Group,LATAM Airlines Group,PER,domestic aviation,-3.78474,-73.3088,57.8,,CLT_16391
3171011,FAP Lieutenant Jaime Andres de Montreuil Morales Airport,ATSA Airlines,ATSA Airlines,PER,domestic aviation,-9.14961,-78.523804,100.0,,CLT_16392
3172110,Francisco Carle Airport,LATAM Airlines Group,LATAM Airlines Group,PER,domestic aviation,-11.7831001282,-75.47339630130001,100.0,,CLT_16393
3171999,General Jorge Fernandez Maldon Airport,LATAM Airlines Group,LATAM Airlines Group,PER,domestic aviation,-17.695,-71.344002,97.9,,CLT_16394
3172218,Inca Manco Capac International Airport,LATAM Airlines Group,LATAM Airlines Group,PER,domestic aviation,-15.467100143432615,-70.158203125,73.2,,CLT_16395
3172615,Jorge Chávez International Airport,LATAM Airlines Group,LATAM Airlines Group,PER,domestic aviation,-12.0219,-77.114305,68.30000000000001,,CLT_16396
3171033,Mayor General FAP Armando Revoredo Iglesias Airport,LATAM Airlines Group,LATAM Airlines Group,PER,domestic aviation,-7.1391801834106445,-78.4894027709961,62.5,,CLT_16397
3173087,Mayor PNP Nancy Flores Paucar Airport,ATSA Airlines,ATSA Airlines,PER,domestic aviation,-11.3254,-74.535598,100.0,,CLT_16398
3173467,Padre Aldamiz International Airport,LATAM Airlines Group,LATAM Airlines Group,PER,domestic aviation,-12.6135997772,-69.2285995483,99.0,,CLT_16399
3170513,Rodríguez Ballón International Airport,LATAM Airlines Group,LATAM Airlines Group,PER,domestic aviation,-16.3411006927,-71.5830993652,68.10000000000001,,CLT_16400
3172103,Shumba Airport,LATAM Airlines Group,LATAM Airlines Group,PER,domestic aviation,-5.59248,-78.774002,100.0,,CLT_16401
3174295,Tingo Maria Airport,ATSA Airlines,ATSA Airlines,PER,domestic aviation,-9.289667,-76.005058,100.0,,CLT_16402
3170620,Bacolod-Silay Airport,Philippine Airlines,Philippine Airlines,PHL,domestic aviation,10.7764,123.014999,34.5,,CLT_16403
3170893,Bancasi Airport,Philippine Airlines,Philippine Airlines,PHL,domestic aviation,8.9515,125.4788,30.7,,CLT_16404
3170833,Basco Airport,Philippine Airlines,Philippine Airlines,PHL,domestic aviation,20.4513,121.980003,100.0,,CLT_16405
3171320,Bicol International Airport,Philippine Airlines,Philippine Airlines,PHL,domestic aviation,13.111915,123.676829,100.0,,CLT_16406
3174227,Bohol-Panglao International Airport,Philippine Airlines,Philippine Airlines,PHL,domestic aviation,9.573045,123.770143,22.8,,CLT_16407
3170786,Borongan Airport,Philippine Airlines,Philippine Airlines,PHL,domestic aviation,11.674262,125.479259,100.0,,CLT_16408
3171182,Calbayog Airport,Philippine Airlines,Philippine Airlines,PHL,domestic aviation,12.072699546813965,124.54499816894533,62.7,,CLT_16409
3170999,Camiguin Airport,Cebgo,Cebgo,PHL,domestic aviation,9.253894,124.709115,100.0,,CLT_16410
3171118,Catarman National Airport,Philippine Airlines,Philippine Airlines,PHL,domestic aviation,12.50161,124.635258,100.0,,CLT_16411
3171186,Cauayan Airport,Cebu Pacific Air,Cebu Pacific Air,PHL,domestic aviation,16.9298992157,121.752998352,100.0,,CLT_16412
3171116,Clark International Airport / Clark Air Base,Philippine Airlines,Philippine Airlines,PHL,domestic aviation,15.186,120.559998,8.6,,CLT_16413
3170939,Cotabato (Awang) Airport,Philippine Airlines,Philippine Airlines,PHL,domestic aviation,7.164753,124.209938,39.900000000000006,,CLT_16414
3174225,Daniel Z. Romualdez Airport,Philippine Airlines,Philippine Airlines,PHL,domestic aviation,11.227761,125.027783,25.1,,CLT_16415
3171310,Dipolog Airport,Philippine Airlines,Philippine Airlines,PHL,domestic aviation,8.601983,123.341875,39.3,,CLT_16416
3171430,El Nido Airport,AirSWIFT,AirSWIFT,PHL,domestic aviation,11.202399,119.416087,100.0,,CLT_16417
3171468,Evelio Javier Airport,Philippine Airlines,Philippine Airlines,PHL,domestic aviation,10.766644,121.932506,100.0,,CLT_16418
3174599,Francisco B. Reyes (Busuanga) Airport,Philippine Airlines,Philippine Airlines,PHL,domestic aviation,12.121865,120.100801,46.5,,CLT_16419
3171345,Francisco Bangoy International Airport,Singapore Airlines,Singapore Airlines,PHL,domestic aviation,7.12552,125.646004,0.7000000000000001,,CLT_16420
3171636,General Santos International Airport,Philippine Airlines,Philippine Airlines,PHL,domestic aviation,6.05800008774,125.096000671,29.8,,CLT_16421
3172974,Godofredo P. Ramos Airport,Philippine Airlines,Philippine Airlines,PHL,domestic aviation,11.9245,121.954002,20.5,,CLT_16422
3171997,Iloilo International Airport,Philippine Airlines,Philippine Airlines,PHL,domestic aviation,10.833017,122.493358,32.7,,CLT_16423
3172366,Kalibo International Airport,Philippine Airlines,Philippine Airlines,PHL,domestic aviation,11.679400444,122.375999451,14.499999999999998,,CLT_16424
3173414,Labo Airport,Philippine Airlines,Philippine Airlines,PHL,domestic aviation,8.17851,123.842003,30.0,,CLT_16425
3171006,Laguindingan International Airport,Philippine Airlines,Philippine Airlines,PHL,domestic aviation,8.612203,124.456496,29.9,,CLT_16426
3172530,Laoag International Airport,Philippine Airlines,Philippine Airlines,PHL,domestic aviation,18.176121,120.531034,100.0,,CLT_16427
3172601,Legazpi,Philippine Airlines,Philippine Airlines,PHL,domestic aviation,13.15213,123.7302,39.3,,CLT_16428
3170599,Loakan Airport,Philippine Airlines,Philippine Airlines,PHL,domestic aviation,16.375099182128906,120.62000274658205,100.0,,CLT_16429
3170969,Mactan Cebu International Airport,Egyptair,Egyptair,PHL,domestic aviation,10.309261,123.97974,0.0,,CLT_16430
3172800,Moises R. Espinosa Airport,Cebgo,Cebgo,PHL,domestic aviation,12.369682,123.630095,100.0,,CLT_16431
3174791,Naga Airport,Cebgo,Cebgo,PHL,domestic aviation,13.58489990234375,123.2699966430664,100.0,,CLT_16432
3172948,Ninoy Aquino International Airport,Egyptair,Egyptair,PHL,domestic aviation,14.5086,121.019997,0.0,,CLT_16433
3173424,Pagadian Airport,Philippine Airlines,Philippine Airlines,PHL,domestic aviation,7.825632,123.459635,30.8,,CLT_16434
3173594,Puerto Princesa International Airport / PAF Antonio Bautista Air Base,Philippine Airlines,Philippine Airlines,PHL,domestic aviation,9.74212,118.759003,23.200000000000003,,CLT_16435
3173886,Roxas Airport,Philippine Airlines,Philippine Airlines,PHL,domestic aviation,11.597700119018556,122.7519989013672,33.800000000000004,,CLT_16436
3174015,San Jose Airport,Cebgo,Cebgo,PHL,domestic aviation,12.361499786399998,121.04699707,100.0,,CLT_16437
3174486,Sanga Sanga Airport,Philippine Airlines,Philippine Airlines,PHL,domestic aviation,5.048196,119.743338,40.400000000000006,,CLT_16438
3171952,Siargao Airport,Philippine Airlines,Philippine Airlines,PHL,domestic aviation,9.8591,126.014,49.6,,CLT_16439
3171240,Sibulan Airport,Philippine Airlines,Philippine Airlines,PHL,domestic aviation,9.334183,123.30191,35.2,,CLT_16440
3171965,Sicogon Airstrip,AirSWIFT,AirSWIFT,PHL,domestic aviation,11.4595,123.2506,100.0,,CLT_16441
3173970,Subic Bay International Airport / Naval Air Station Cubi Point,Philippine Airlines,Philippine Airlines,PHL,domestic aviation,14.7944,120.271004,100.0,,CLT_16442
3174149,Surigao Airport,Cebgo,Cebgo,PHL,domestic aviation,9.755838325629998,125.480947495,100.0,,CLT_16443
3174243,Tugdan Airport,AirSWIFT,AirSWIFT,PHL,domestic aviation,12.3109998703,122.084999084,100.0,,CLT_16444
3174466,Tuguegarao Airport,Cebu Pacific Air,Cebu Pacific Air,PHL,domestic aviation,17.6433676823,121.733150482,100.0,,CLT_16445
3174716,Virac Airport,Cebgo,Cebgo,PHL,domestic aviation,13.57639980316162,124.20600128173828,10.8,,CLT_16446
3175166,Zamboanga International Airport,Philippine Airlines,Philippine Airlines,PHL,domestic aviation,6.922420024871826,122.05999755859376,28.8,,CLT_16447
3172323,Aropa Airport,Air Niugini,Air Niugini,PNG,domestic aviation,-6.305417,155.728139,82.0,,CLT_16448
3170852,Buka Airport,Air Niugini,Air Niugini,PNG,domestic aviation,-5.422319889068604,154.67300415039062,94.8,,CLT_16449
3171203,Daru Airport,Air Niugini,Air Niugini,PNG,domestic aviation,-9.08676,143.207993,76.3,,CLT_16450
3173567,Girua Airport,Air Niugini,Air Niugini,PNG,domestic aviation,-8.80453968048,148.309005737,84.6,,CLT_16451
3171670,Goroka Airport,Air Niugini,Air Niugini,PNG,domestic aviation,-6.081689834590001,145.391998291,89.7,,CLT_16452
3171754,Gurney Airport,Air Niugini,Air Niugini,PNG,domestic aviation,-10.3114995956,150.333999634,71.39999999999999,,CLT_16453
3171849,Hoskins Airport,Air Niugini,Air Niugini,PNG,domestic aviation,-5.463846,150.407327,78.9,,CLT_16454
3172482,Kavieng Airport,Air Niugini,Air Niugini,PNG,domestic aviation,-2.57940006256,150.807998657,95.7,,CLT_16455
3174571,Kiunga Airport,Air Niugini,Air Niugini,PNG,domestic aviation,-6.1257100105285645,141.28199768066406,59.4,,CLT_16456
3172666,Londolovit Airport,Air Niugini,Air Niugini,PNG,domestic aviation,-3.04361009598,152.628997803,82.1,,CLT_16457
3172778,Madang Airport,Air Niugini,Air Niugini,PNG,domestic aviation,-5.20707988739,145.789001465,87.9,,CLT_16458
3172886,Misima Island Airport,PNG Air,PNG Air,PNG,domestic aviation,-10.6892004013,152.837997437,100.0,,CLT_16459
3172787,Momote Airport,Air Niugini,Air Niugini,PNG,domestic aviation,-2.06189,147.423996,100.0,,CLT_16460
3173061,Moro Airport,Air Niugini,Air Niugini,PNG,domestic aviation,-6.36332988739,143.238006592,54.400000000000006,,CLT_16461
3171829,Mount Hagen Kagamuga Airport,Air Niugini,Air Niugini,PNG,domestic aviation,-5.828212,144.299412,83.39999999999999,,CLT_16462
3172522,Nadzab Airport,Air Niugini,Air Niugini,PNG,domestic aviation,-6.569803,146.725977,72.3,,CLT_16463
3173580,Port Moresby Jacksons International Airport,Air Niugini,Air Niugini,PNG,domestic aviation,-9.44338035583496,147.22000122070312,90.3,,CLT_16464
3174242,Tabubil Airport,Air Niugini,Air Niugini,PNG,domestic aviation,-5.27861,141.225998,100.0,,CLT_16465
3174330,Tari Airport,Air Niugini,Air Niugini,PNG,domestic aviation,-5.84499979019,142.947998047,57.1,,CLT_16466
3173718,Tokua Airport,Air Niugini,Air Niugini,PNG,domestic aviation,-4.34046,152.380005,88.1,,CLT_16467
3174285,Tufi Airport,Air Niugini,Air Niugini,PNG,domestic aviation,-9.07595443726,149.319839478,100.0,,CLT_16468
3174624,Vanimo Airport,Air Niugini,Air Niugini,PNG,domestic aviation,-2.6926,141.3028,95.3,,CLT_16469
3174746,Wapenamanda Airport,Air Niugini,Air Niugini,PNG,domestic aviation,-5.635293,143.892231,64.1,,CLT_16470
3174829,Wewak International Airport,Air Niugini,Air Niugini,PNG,domestic aviation,-3.58383011818,143.669006348,92.5,,CLT_16471
3170908,Bydgoszcz Ignacy Jan Paderewski Airport,LOT - Polish Airlines,LOT - Polish Airlines,POL,domestic aviation,53.096802,17.977699,100.0,,CLT_16472
3174804,Copernicus Wrocław Airport,Ryanair,Ryanair,POL,domestic aviation,51.102699,16.885799,16.7,,CLT_16473
3171623,Gdańsk Lech Wałęsa Airport,Ryanair,Ryanair,POL,domestic aviation,54.37760162353516,18.46619987487793,35.7,,CLT_16474
3172462,Katowice International Airport,Corendon Airlines,Corendon Airlines,POL,domestic aviation,50.4743,19.08,1.0,,CLT_16475
3172423,Kraków John Paul II International Airport,Ryanair,Ryanair,POL,domestic aviation,50.077702,19.7848,29.3,,CLT_16476
3172740,Lublin Airport,Ryanair,Ryanair,POL,domestic aviation,51.240278,22.713611,41.2,,CLT_16477
3174780,Modlin Airport,Ryanair,Ryanair,POL,domestic aviation,52.451099,20.6518,100.0,,CLT_16478
3174222,Olsztyn-Mazury Airport,Ryanair,Ryanair,POL,domestic aviation,53.481899,20.9377,58.5,,CLT_16479
3173585,Poznań-Ławica Airport,Ryanair,Ryanair,POL,domestic aviation,52.421001,16.8263,5.800000000000001,,CLT_16480
3173890,Rzeszów-Jasionka Airport,LOT - Polish Airlines,LOT - Polish Airlines,POL,domestic aviation,50.110001,22.018999,100.0,,CLT_16481
3174223,"Szczecin-Goleniów ""Solidarność"" Airport",Ryanair,Ryanair,POL,domestic aviation,53.584702,14.9022,31.8,,CLT_16482
3174744,Warsaw Chopin Airport,Corendon Airlines,Corendon Airlines,POL,domestic aviation,52.1656990051,20.9671001434,0.1,,CLT_16483
3171969,Zielona Góra-Babimost Airport,LOT - Polish Airlines,LOT - Polish Airlines,POL,domestic aviation,52.1385002136,15.7986001968,100.0,,CLT_16484
3174713,Antonio Rivera Rodriguez Airport,Cape Air,Cape Air,PRI,domestic aviation,18.1348,-65.493599,30.2,,CLT_16485
3171107,Benjamin Rivera Noriega Airport,Cape Air,Cape Air,PRI,domestic aviation,18.312954,-65.303893,16.6,,CLT_16486
3172791,Eugenio Maria De Hostos Airport,Cape Air,Cape Air,PRI,domestic aviation,18.255699157714844,-67.14849853515625,100.0,,CLT_16487
3174004,Fernando Luis Ribas Dominicci Airport,Air Flamenco,Air Flamenco,PRI,domestic aviation,18.45680046081543,-66.09809875488281,53.8,,CLT_16488
3173221,José Aponte de la Torre Airport,Air Flamenco,Air Flamenco,PRI,domestic aviation,18.2453,-65.643402,48.3,,CLT_16489
3174023,Luis Munoz Marin International Airport,Cape Air,Cape Air,PRI,domestic aviation,18.4393997192,-66.0018005371,80.5,,CLT_16490
