uid_gem	latitude	longitude	sector_main	sector_main_num	capacity_unit	country	asset_name	owner_name	index	capacity_first	start_year_first	sector_sub_first	capacity	start_year	sector_sub	number_units	row	col	treecover2000	defo_total	y1	y3	y5	y7	defo_y1	defo_y3	defo_y5	defo_y7	quintile_capacity
L200416	-13.0015	-55.9462	bioenergy	1	mw	Brazil	Sorriso power station	FS Agrisolutions Industria de Biocombustiveis Ltda	36805	28.0	2022	unknown	[28.0, 27.0]	[2022.0, 2022.0]	[None, None]	2	332006	96215	99.0	0.0	1	2	3	4	0.0				0.0
L103460	37.4852	129.1458	bioenergy	1	mw	South Korea	Donghae power station	Korea East-West Power CO LTD	37109	30.0	2013	unknown	[30.0]	[2013.0]	[None]	1	130059	836583	0.0	0.0027548209366389997	1	3	5	7	0.0	0.0	0.0	0.0	0.0
L200041	31.6116	72.7607	bioenergy	1	mw	Pakistan	Chiniot power station	Chiniot Power LTD	37162	30.0	2015	unknown	[30.0, 30.0]	[2015.0, 2015.0]	[None, None]	2	153553	611042	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	0.0
L200103	45.8516	128.8249	bioenergy	1	mw	China	Heilongjiang Fangzheng power station	Heilongjiang New Industry Investment Group Longjiang New Energy Development CO LTD	37353	30.0	2020	unknown	[30.0]	[2020.0]	[None]	1	96593	835299	78.0	0.0	1	3	5	6	0.0	0.0	0.0		0.0
L200104	26.7108	113.2686	bioenergy	1	mw	China	Hunan Anren power station	Kaidi Ecological and Environmental Technology CO LTD	37626	30.0	2013	unknown	[30.0]	[2013.0]	[None]	1	173156	773074	24.0	0.0009182736455463	1	3	5	7	0.0	0.0	0.0	0.0	0.0
L200105	22.634251	107.888544	bioenergy	1	mw	China	Guangxi Funan power station	Guangxi Funan East Asia Sugar CO LTD	37660	30.0	2010	unknown	[30.0]	[2010.0]	[None]	1	189462	751554	0.0	0.0036730945821853997	1	3	5	7	0.0	0.0	0.0027548209366391	0.0027548209366391	0.0
L200106	32.283	120.563	bioenergy	1	mw	China	Jiangxi Rugao power station	Everbright Green Renewable Energy (Anhui) Holdings CO LTD	37549	30.0	2017	unknown	[30.0]	[2017.0]	[None]	1	150868	802252	0.0	0.0009182736455463	1	3	5	7	0.0	0.0	0.0	0.0	0.0
L200107	29.9792	111.7829	bioenergy	1	mw	China	Hubei Songzi power station	Kaidi Ecological and Environmental Technology CO LTD	37642	30.0	2012	unknown	[30.0]	[2012.0]	[None]	1	160083	767131	76.0	0.01010101010101	1	3	5	7	0.0	0.0	0.0	0.0	0.0
L200108	23.3757	110.9193	bioenergy	1	mw	China	Guangxi Teng County power station	Nandan Energy Comprehensive Utilization CO LTD	37255	30.0	2021	unknown	[30.0]	[2021.0]	[None]	1	186497	763677	0.0	0.08723599632690529	1	3	4	5	0.0	0.0			0.0
L200109	31.249896	117.228271	bioenergy	1	mw	China	Anhui Lujiang power station	Kaidi Ecological and Environmental Technology CO LTD	37622	30.0	2013	unknown	[30.0]	[2013.0]	[None]	1	155000	788913	3.0	0.007346189164370899	1	3	5	7	0.0045913682277318	0.0045913682277318	0.0045913682277318	0.0045913682277318	0.0
L200110	22.764718	110.424505	bioenergy	1	mw	China	Guangxi Beiliu power station	Kaidi Ecological and Environmental Technology CO LTD	37640	30.0	2012	unknown	[30.0]	[2012.0]	[None]	1	188941	761698	6.0	0.012855831037649	1	3	5	7	0.0018365472910927	0.0018365472910927	0.0073461891643709	0.0082644628099172	0.0
L200111	27.1311	111.0247	bioenergy	1	mw	China	Hunan Longhui power station	Kaidi Ecological and Environmental Technology CO LTD	37627	30.0	2013	unknown	[30.0]	[2013.0]	[None]	1	171475	764098	0.0	0.2286501377410463	1	3	5	7	0.0	0.0	0.0	0.086317722681359	0.0
L200112	43.7325	127.3374	bioenergy	1	mw	China	Jilin Jiaohe power station	Kaidi Ecological and Environmental Technology CO LTD	37590	30.0	2015	unknown	[30.0, 30.0]	[2015.0, 2014.0]	[None, None]	2	105070	829349	0.0	0.0009182736455463	1	3	5	7	0.0	0.0	0.0	0.0	0.0
L200113	31.7549	115.9382	bioenergy	1	mw	China	Anhui Jinzhai power station	Kaidi Sunshine Bioenergy Investment CO LTD	37628	30.0	2013	unknown	[30.0]	[2013.0]	[None]	1	152980	783752	0.0	0.1808999081726351	1	3	5	7	0.0955004591368227	0.1386593204775021	0.1496786042240585	0.1496786042240585	0.0
L200114	34.54481	106.00284	bioenergy	1	mw	China	Gansu Tianshui power station	Kaidi Sunshine Bioenergy Investment CO LTD	37606	30.0	2014	unknown	[30.0]	[2014.0]	[None]	1	141820	744011	44.0	0.0018365472910927	1	3	5	7	0.0018365472910927	0.0018365472910927	0.0018365472910927	0.0018365472910927	0.0
L200115	30.918568	118.269177	bioenergy	1	mw	China	Anhui Nanling power station	Kaidi Ecological and Environmental Technology CO LTD	37637	30.0	2012	unknown	[30.0]	[2012.0]	[None]	1	156325	793076	0.0	0.1368227731864094	1	3	5	7	0.0	0.0211202938475665	0.1276400367309457	0.1276400367309457	0.0
L200116	29.3899	115.7236	bioenergy	1	mw	China	Jiangxi De'an power station	Yongxin Kaidi Green Energy Development CO LTD	37573	30.0	2016	unknown	[30.0]	[2016.0]	[None]	1	162440	782894	82.0	0.0477502295684113	1	3	5	7	0.0	0.0101010101010101	0.0101010101010101	0.0101010101010101	0.0
L200118	39.1351	106.7125	bioenergy	1	mw	China	Ningxia Shizuishan Anneng power station	Shanghai Electric Investment CO LTD	37198	30.0	2022	unknown	[30.0]	[2022.0]	[None]	1	123459	746850	0.0	0.0	1	2	3	4	0.0				0.0
L200119	37.3594	117.5859	bioenergy	1	mw	China	Shandong Huimin power station	National Bio Energy Group LTD	37643	30.0	2012	unknown	[30.0]	[2012.0]	[None]	1	130562	790343	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	0.0
L200121	36.4437	114.6866	bioenergy	1	mw	China	Hebei Cheng'an power station	National Bio Energy Group LTD	37669	30.0	2007	unknown	[30.0]	[2007.0]	[None]	1	134225	778746	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	0.0
L200122	29.5512	114.0469	bioenergy	1	mw	China	Hubei Chongyang power station	Kaidi Ecological and Environmental Technology CO LTD	37641	30.0	2012	unknown	[30.0]	[2012.0]	[None]	1	161795	776187	89.0	0.0064279155188245	1	3	5	7	0.0	0.0	0.0045913682277318	0.0064279155188245	0.0
L200123	34.2011	116.1507	bioenergy	1	mw	China	Henan Xiayi power station	Everbright Green Renewable Energy (Henan) Holdings CO LTD	37354	30.0	2020	unknown	[30.0]	[2020.0]	[None]	1	143195	784602	0.0	0.0027548209366391	1	3	5	6	0.0	0.0027548209366391	0.0027548209366391		0.0
L200124	31.2066	104.179	bioenergy	1	mw	China	Sichuan Mianzhu power station	Everbright Urban and Rural Renewable Energy (Deyang) Holdings CO LTD	37514	30.0	2018	unknown	[30.0]	[2018.0]	[None]	1	155173	736716	77.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	0.0
L200125	32.919413	117.682183	bioenergy	1	mw	China	Anhui Fengyang power station	Everbright Green Renewable Energy (Anhui) Holdings CO LTD	37545	30.0	2017	unknown	[30.0]	[2017.0]	[None]	1	148322	790728	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	0.0
L200126	33.7702	117.4556	bioenergy	1	mw	China	Anhui Lingbi power station	Everbright Green Renewable Energy (Anhui) Holdings CO LTD	37546	30.0	2017	unknown	[30.0]	[2017.0]	[None]	1	144919	789822	0.0	0.0303030303030303	1	3	5	7	0.0	0.0	0.0	0.0303030303030303	0.0
L200127	32.452394	118.291973	bioenergy	1	mw	China	Anhui Nanqiao power station	Everbright Green Renewable Energy (Anhui) Holdings CO LTD	37547	30.0	2017	unknown	[30.0]	[2017.0]	[None]	1	150190	793167	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	0.0
L200128	34.105635	116.886294	bioenergy	1	mw	China	Anhui Xiao County power station	Everbright Green Renewable Energy (Anhui) Holdings CO LTD	37548	30.0	2017	unknown	[30.0]	[2017.0]	[None]	1	143577	787545	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	0.0
L200129	28.1671	109.2102	bioenergy	1	mw	China	Guizhou Songtao power station	Yangpu Changjiang Investment CO LTD	37602	30.0	2014	unknown	[30.0]	[2014.0]	[None]	1	167331	756840	96.0	0.0348943985307619	1	3	5	7	0.0073461891643709	0.0238751147842056	0.0238751147842056	0.0247933884297519	0.0
L200130	47.8689	123.7011	bioenergy	1	mw	China	Heilongjiang Fuhua Jinhe power station	Shandong Shuitou Group CO LTD	37256	30.0	2021	unknown	[30.0, 30.0]	[2021.0, 2021.0]	[None, None]	2	88524	814804	0.0	0.0	1	3	4	5	0.0	0.0			0.0
L200132	49.3634	128.0751	bioenergy	1	mw	China	Heilongjiang Xunke power station	Heilongjiang New Industry Investment Group Longjiang New Energy Development CO LTD	37447	30.0	2019	unknown	[30.0]	[2019.0]	[None]	1	82546	832300	0.0	0.0036730945821854	1	3	5	7	0.0	0.0	0.0	0.0	0.0
L200133	37.5911	118.5428	bioenergy	1	mw	China	Shandong Kenli power station	National Bio Energy Group LTD	37673	30.0	2007	unknown	[30.0]	[2007.0]	[None]	1	129635	794171	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	0.0
L200134	37.3653	115.397	bioenergy	1	mw	China	Hebei Nangong power station	National Bio Energy Group LTD	37661	30.0	2010	unknown	[30.0]	[2010.0]	[None]	1	130538	781588	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	0.0
L200141	35.6806	114.5506	bioenergy	1	mw	China	Henan Xun County power station	National Bio Energy Group LTD	37671	30.0	2007	unknown	[30.0]	[2007.0]	[None]	1	137277	778202	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	0.0
L200142	46.8434	126.4623	bioenergy	1	mw	China	Helongjiang (Guoneng) Wangkui power station	National Bio Energy Group LTD	37670	30.0	2007	unknown	[30.0]	[2007.0]	[None]	1	92626	825849	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	0.0
L200144	29.3907	109.1079	bioenergy	1	mw	China	Hubei Laifeng power station	Kaidi Sunshine Bioenergy Investment CO LTD	37652	30.0	2011	unknown	[30.0]	[2011.0]	[None]	1	162437	756431	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	0.0
L200145	29.910335	107.783042	bioenergy	1	mw	China	Chongqing Kaidi Fengdu power station	Kaidi Sunshine Bioenergy Investment CO LTD	37624	30.0	2013	unknown	[30.0]	[2013.0]	[None]	1	160358	751132	51.0	0.0009182736455463	1	3	5	7	0.0	0.0	0.0	0.0	0.0
L200149	33.841576	116.708083	bioenergy	1	mw	China	Anhui Suixi Pufa power station	Shanghai Pudong Environmental Development CO LTD	37509	30.0	2018	unknown	[30.0]	[2018.0]	[None]	1	144633	786832	0.0	0.0027548209366391	1	3	5	7	0.0	0.0027548209366391	0.0027548209366391	0.0027548209366391	0.0
L200150	41.573	123.5667	bioenergy	1	mw	China	Liaoning Shenyang Laohuchong power station	Shenyang Xinji Investment Management CO LTD	37356	30.0	2020	unknown	[30.0, 30.0]	[2020.0, 2020.0]	[None, None]	2	113708	814266	95.0	0.0	1	3	5	6	0.0	0.0	0.0		0.0
L200153	31.884008	115.936871	bioenergy	1	mw	China	Anhui Yeji power station	Everbright Green Renewable Energy (Anhui) Holdings CO LTD	37510	30.0	2018	unknown	[30.0]	[2018.0]	[None]	1	152463	783747	0.0	0.0459136822773184	1	3	5	7	0.0156106519742883	0.0367309458218548	0.0367309458218548	0.042240587695133	0.0
L200154	35.1073	118.356	bioenergy	1	mw	China	Shandong Linyi power station	National Bio Energy Group LTD	37654	30.0	2011	unknown	[30.0]	[2011.0]	[None]	1	139570	793424	3.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	0.0
L200155	35.7638	116.8068	bioenergy	1	mw	China	Shandong Ningyang power station	National Bio Energy Group LTD	37663	30.0	2010	unknown	[30.0]	[2010.0]	[None]	1	136944	787227	3.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	0.0
L200156	34.796	116.0891	bioenergy	1	mw	China	Shandong Shan County power station	National Bio Energy Group LTD	37677	30.0	2006	unknown	[30.0]	[2006.0]	[None]	1	140816	784356	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	0.0
L200157	35.7838	118.5969	bioenergy	1	mw	China	Shandong Yishui power station	Guangdong Chant Group INC	37655	30.0	2011	unknown	[30.0]	[2011.0]	[None]	1	136864	794387	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	0.0
L200158	31.808221	116.423457	bioenergy	1	mw	China	Anhui Yu'an power station	Everbright Green Renewable Energy (Anhui) Holdings CO LTD	37511	30.0	2018	unknown	[30.0]	[2018.0]	[None]	1	152767	785693	0.0	0.0009182736455463	1	3	5	7	0.0	0.0	0.0	0.0	0.0
L200159	33.2331	117.3372	bioenergy	1	mw	China	Anhui Guzhen power station	National Bio Energy Group LTD	37659	30.0	2010	unknown	[30.0]	[2010.0]	[None]	1	147067	789348	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	0.0
L200160	32.492752	116.723495	bioenergy	1	mw	China	Anhui Shou County power station	National Bio Energy Group LTD	37623	30.0	2013	unknown	[30.0]	[2013.0]	[None]	1	150028	786893	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	0.0
L200161	46.0895	127.4051	bioenergy	1	mw	China	Heilongjiang Bayan power station	National Energy Bio-Power CO LTD	37651	30.0	2011	unknown	[30.0]	[2011.0]	[None]	1	95642	829620	0.0	0.0009182736455463	1	3	5	7	0.0	0.0	0.0	0.0	0.0
L200162	46.7694	131.8118	bioenergy	1	mw	China	Heilongjiang Youyi power station	Longyuan Power Group CO LTD	37662	30.0	2010	unknown	[30.0]	[2010.0]	[None]	1	92922	847247	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	0.0
L200163	44.4353	125.1734	bioenergy	1	mw	China	Jilin Nong'an power station	Huaneng Power International INC	37259	30.0	2021	unknown	[30.0, 30.0]	[2021.0, 2011.0]	[None, None]	2	102258	820693	0.0	0.0	1	3	4	5	0.0	0.0			0.0
L200164	34.934	116.4698	bioenergy	1	mw	China	Shandong Yutai power station	Guangdong Chant Group INC	37591	30.0	2015	unknown	[30.0]	[2015.0]	[None]	1	140264	785879	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	0.0
L200168	44.1702	129.3443	bioenergy	1	mw	China	Heilongjiang Ning'an power station	Guangdong Chant Group INC	37603	30.0	2014	unknown	[30.0]	[2014.0]	[None]	1	103319	837377	79.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	0.0
L200169	32.987425	117.113399	bioenergy	1	mw	China	Anhui Huaiyuan power station	Everbright Green Renewable Energy (Anhui) Holdings CO LTD	37572	30.0	2016	unknown	[30.0]	[2016.0]	[None]	1	148050	788453	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	0.0
L200170	36.8702	116.2261	bioenergy	1	mw	China	Shandong Gaotang power station	National Bio Energy Group LTD	37672	30.0	2007	unknown	[30.0]	[2007.0]	[None]	1	132519	784904	0.0	0.0009182736455463	1	3	5	7	0.0	0.0	0.0	0.0009182736455463	0.0
L200171	32.308392	117.610525	bioenergy	1	mw	China	Anhui Dingyuan power station	Everbright Green Renewable Energy (Anhui) Holdings CO LTD	37571	30.0	2016	unknown	[30.0]	[2016.0]	[None]	1	150766	790442	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	0.0
L200182	16.7668	74.1356	bioenergy	1	mw	India	Panchganga power station		37153	30.0	2009	unknown	[30.0]	[2009.0]	[None]	1	212932	616542	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	0.0
L200186	27.5305	80.1542	bioenergy	1	mw	India	Dcm Hariawan Sugar power station	DCM Shiriam LTD	37148	30.0	2019	unknown	[30.0]	[2019.0]	[None]	1	169878	640616	0.0	0.0009182736455463	1	3	5	7	0.0	0.0	0.0	0.0	0.0
L200380	40.4723	-122.3242	bioenergy	1	mw	United States	SPI Anderson 2 power station	Sierra Pacific Industries	37044	30.0	2015	unknown	[30.0]	[2015.0]	[None]	1	118110	-169297	20.0	0.0174471992653807	1	3	5	7	0.0	0.0	0.0	0.0	0.0
L200441	-20.0871	-46.0399	bioenergy	1	mw	Brazil	Bambuí power station	Bambuí Bioenergia SA	36616	30.0	2014	unknown	[30.0]	[2014.0]	[None]	1	360348	135840	0.0	0.0211202938475664	1	3	5	7	0.0	0.0	0.0009182736455463	0.0009182736455463	0.0
L200444	-15.033	-57.2105	bioenergy	1	mw	Brazil	Barralcool power station	Usina Barralcool SA	36622	30.0	2002	unknown	[30.0]	[2002.0]	[None]	1	340132	91158	99.0	0.0587695133149673	1	3	4	5	0.0	0.0064279155188246			0.0
L200458	-21.0991	-51.4082	bioenergy	1	mw	Brazil	BVE power station	BVE - Bela Vista Energética SA	36641	30.0	2018	unknown	[30.0]	[2018.0]	[None]	1	364396	114367	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	0.0
L200462	-19.8091	-48.7255	bioenergy	1	mw	Brazil	Campo Florido power station	Usina Coruripe Açúcar e Álcool	36647	30.0	2002	unknown	[30.0]	[2002.0]	[None]	1	359236	125098	0.0	0.0	1	3	4	5	0.0	0.0			0.0
L200463	-22.9427	-47.602	bioenergy	1	mw	Brazil	Canaã power station	Cocal Comércio Indústria Canaã Açúcar e Álcool Ltda	36648	30.0	2006	unknown	[30.0]	[2006.0]	[None]	1	371770	129592	16.0	0.01010101010101	1	3	5	7	0.0	0.0	0.0	0.0	1.0
L200472	-29.8706	-51.399	bioenergy	1	mw	Brazil	CGVE INNOVA power station	Videolar-Innova SA	36658	30.0	2021	unknown	[30.0]	[2021.0]	[None]	1	399482	114404	0.0	0.0009182736455463	1	3	4	5	0.0	0.0			1.0
L200483	-19.8089	-48.7295	bioenergy	1	mw	Brazil	Coruripe Energética - Filial Campo Florido power station	Coruripe Energética SA	36672	30.0	2008	unknown	[30.0]	[2008.0]	[None]	1	359235	125082	0.0	0.0009182736455463	1	3	5	7	0.0009182736455463	0.0009182736455463	0.0009182736455463	0.0009182736455463	1.0
L200495	-17.0638	-46.1801	bioenergy	1	mw	Brazil	Enervale power station	Central Bioenergética Enervale SA	36688	30.0	2012	unknown	[30.0]	[2012.0]	[None]	1	348255	135279	44.0	0.2552800734618915	1	3	5	7	0.0	0.0	0.0	0.0	1.0
L200500	-13.0015	-55.9462	bioenergy	1	mw	Brazil	Lucas do Rio Verde power station	FS Agrisolutions Industria de Biocombustiveis Ltda	36742	30.0	2017	unknown	[30.0]	[2017.0]	[None]	1	332006	96215	99.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	1.0
L200507	-22.9236	-48.9293	bioenergy	1	mw	Brazil	Furlan Avaré power station	Usina Açucareira Furlan SA	36702	30.0	2014	unknown	[30.0]	[2014.0]	[None]	1	371694	124282	39.0	0.0027548209366391	1	3	5	7	0.0	0.0	0.0	0.0	1.0
L200511	-10.1855	-59.4603	bioenergy	1	mw	Brazil	Guaçu power station	Guaçu Geração de Energia SA	36707	30.0	2013	unknown	[30.0]	[2013.0]	[None]	1	320742	82158	100.0	0.12029384756657449	1	3	5	7	0.0	0.0	0.0	0.0073461891643709	1.0
L200517	-18.8001	-52.9099	bioenergy	1	mw	Brazil	Iaco Agrícola power station	Iaco Agrícola SA	36713	30.0	2014	unknown	[30.0, 34.0]	[2014.0, 2016.0]	[None, None]	2	355200	108360	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	1.0
L200543	-20.3541	-50.1818	bioenergy	1	mw	Brazil	Meridiano II power station	COFCO International Brasil SA	36747	30.0	2012	unknown	[30.0]	[2012.0]	[None]	1	361416	119272	58.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	1.0
L200552	-21.6962	-54.5573	bioenergy	1	mw	Brazil	Passa Tempo power station	Biosev SA	36754	30.0	2001	unknown	[30.0, 45.0]	[2001.0, 2013.0]	[None, None]	2	366784	101770	12.0	0.0	1	2	3	4	0.0				1.0
L200564	-22.2491	-50.6525	bioenergy	1	mw	Brazil	Quatá power station	Açucareira Quatá SA	36767	30.0	2009	unknown	[30.0, 30.0]	[2009.0, 2009.0]	[None, None]	2	368996	117390	0.0	0.0541781450872356	1	3	5	7	0.0	0.0	0.0009182736455463	0.011937557392102699	1.0
L200574	-22.1056	-48.4817	bioenergy	1	mw	Brazil	Santa Cândida I power station	Geração Bioeletricidade Santa Cândida I Ltda	36778	30.0	2002	unknown	[30.0]	[2002.0]	[None]	1	368422	126073	84.0	0.0	1	3	4	5	0.0	0.0			1.0
L200595	-20.581	-49.9424	bioenergy	1	mw	Brazil	Sebastianópolis II power station	COFCO International Brasil SA	36803	30.0	2010	unknown	[30.0]	[2010.0]	[None]	1	362324	120230	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	1.0
L200599	-12.9937	-45.5083	bioenergy	1	mw	Brazil	Sykué I power station	Sykué Geração de Energia Ltda	36813	30.0	2010	unknown	[30.0]	[2010.0]	[None]	1	331974	137966	0.0	0.967860422405877	1	3	5	7	0.0	0.967860422405877	0.967860422405877	0.967860422405877	1.0
L200623	-20.9375	-48.2528	bioenergy	1	mw	Brazil	Viralcool 2 power station	Viralcool - Açúcar e Álcool Ltda	36837	30.0	2013	unknown	[30.0]	[2013.0]	[None]	1	363750	126988	51.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	1.0
L200627	-21.7802	-55.5766	bioenergy	1	mw	Brazil	Vista Alegre II power station	Geração Bioeletricidade Vista Alegre II SA	36841	30.0	2015	unknown	[30.0]	[2015.0]	[None]	1	367120	97693	87.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	1.0
L200635	19.5713	74.5016	bioenergy	1	mw	India	Pravara Nagar Mill power station	Pravara Renewable Energy LTD (PREL)	37155	30.0	2015	unknown	[30.0]	[2015.0]	[None]	1	201714	618006	0.0	0.0	1	3	5	7	0.0	0.0	0.0	0.0	1.0
L200643	3.0633	99.4287	bioenergy	1	mw	Indonesia	PT Harkat Sejahtera power station		37125	30.0	2015	unknown	[30.0]	[2015.0]	[None]	1	267746	717714	0.0	0.2075298438934795	1	3	5	7	0.0027548209366391	0.0064279155188245	0.0073461891643707995	0.0422405876951329	1.0
L200683	34.7886	134.3705	bioenergy	1	mw	Japan	Nihonkaisui Ako power station		37094	30.0	2021	unknown	[30.0]	[2021.0]	[None]	1	140845	857482	89.0	0.0	1	3	4	5	0.0	0.0			1.0
L201292	-37.164	-72.0699	bioenergy	1	mw	Chile	Cholguán-Trupán power station	Arauco Bioenergía	36848	30.0	2003	unknown	[30.0]	[2003.0]	[None]	1	428656	31720	0.0	0.1083562901744715	1	3	5	6	0.0018365472910927	0.0018365472910927	0.01010101010101		1.0
L201294	-36.6604	-72.4702	bioenergy	1	mw	Chile	Nueva Aldea power station	Arauco Bioenergía	36852	30.0	2005	unknown	[30.0, 136.0]	[2005.0, 2008.0]	[None, None]	2	426641	30119	76.0	0.3140495867768591	1	3	5	7	0.0	0.0091827364554637	0.1707988980716252	0.18273645546372802	1.0
L201303	-2.4204	-79.3437	bioenergy	1	mw	Ecuador	Ingenio La Troncal power station	Ecudos S. A.	36860	30.0	2006	unknown	[30.0]	[2006.0]	[None]	1	289681	2625	97.0	0.0045913682277317	1	3	5	7	0.0	0.0	0.0018365472910926	0.0045913682277317	1.0
L201437	30.6373441753588	114.511560002555	bioenergy	1	mw	China	Hubei Wuhan Xinghuo power station	Dynagreen Environmental Protection Group CO LTD	37171	30.0	2023	unknown	[30.0]	[2023.0]	[None]	1	157450	778046	0.0	0.0	0	1	2	3					1.0
L201442	25.668352	114.783362	bioenergy	1	mw	China	Jiangxi Ganzhou Nankang power station	China Enfi Engineering Technology CO LTD	37179	30.0	2023	unknown	[30.0]	[2023.0]	[None]	1	177326	779133	72.0	0.0009182736455463	0	1	2	3					1.0
L201445	31.879011	120.630189	bioenergy	1	mw	China	Jiangsu Zhangjiagang power station	Jinzhou Solid Waste Management CO LTD	37184	30.0	2023	unknown	[30.0, 30.0]	[2023.0, 2023.0]	[None, None]	2	152483	802520	0.0	0.0027548209366391	0	1	2	3					1.0
L201446	39.94818	124.182571	bioenergy	1	mw	China	Liaoning Donggang power station	Dalian Liaoneng Power New Energy Development CO LTD	37186	30.0	2023	unknown	[30.0]	[2023.0]	[None]	1	120207	816730	0.0	0.0	0	1	2	3					1.0
L201447	30.181064	112.385639	bioenergy	1	mw	China	Hubei Jingzhou power station	Zhejiang Wangneng Environmental Protection CO LTD	37187	30.0	2023	unknown	[30.0]	[2023.0]	[None]	1	159275	769542	0.0	0.0	0	1	2	3					1.0
L201449	30.408473	114.033711	bioenergy	1	mw	China	Hubei Wuhan Caidian power station	China Construction Third Bureau Group CO LTD	37190	30.0	2023	unknown	[30.0]	[2023.0]	[None]	1	158366	776134	0.0	0.0707070707070705	0	1	2	3					1.0
L201456	45.7626019254493	130.597011332548	bioenergy	1	mw	China	Heilongjiang Boli (Xingfa) power station	Others	37196	30.0	2022	unknown	[30.0]	[2022.0]	[None]	1	96949	842388	85.0	0.0	1	2	3	4	0.0				1.0
L201457	45.272055	122.816782	bioenergy	1	mw	China	Jilin Taonan power station	Jilin New Energy Development CO LTD	37199	30.0	2022	unknown	[30.0]	[2022.0]	[None]	1	98911	811267	0.0	0.0	1	2	3	4	0.0				1.0
L201458	35.19079	114.136023	bioenergy	1	mw	China	Henan Yanjin power station	Zhongshan Chant New Industry CO LTD	37200	30.0	2022	unknown	[30.0]	[2022.0]	[None]	1	139236	776544	0.0	0.0	1	2	3	4	0.0				1.0
L201461	33.34483	111.50156	bioenergy	1	mw	China	Henan Xixia power station	Shandong Luhua Clean Energy CO LTD	37204	30.0	2022	unknown	[30.0]	[2022.0]	[None]	1	146620	766006	0.0	0.0229568411386592	1	2	3	4	0.0				1.0
L201462	34.24843	109.090379	bioenergy	1	mw	China	Shaanxi Xi'an Baqiao power station	Xi'an Huanyi Renewable Resources Utilization CO LTD	37205	30.0	2022	unknown	[30.0, 30.0]	[2022.0, 2022.0]	[None, None]	2	143006	756361	0.0	0.0	1	2	3	4	0.0				1.0
L201464	45.25443	124.85113	bioenergy	1	mw	China	Jilin Songyuan power station	Guangdong Chant Group INC	37208	30.0	2022	unknown	[30.0]	[2022.0]	[None]	1	98982	819404	0.0	0.0	1	2	3	4	0.0				1.0
L201466	34.887452	118.415507	bioenergy	1	mw	China	Shandong Tancheng power station	Guangdong Chant Group INC	37210	30.0	2022	unknown	[30.0]	[2022.0]	[None]	1	140450	793662	96.0	0.0082644628099172	1	2	3	4	0.0				1.0
L201467	35.577089	115.568653	bioenergy	1	mw	China	Shandong Juancheng power station	Guangdong Chant Group INC	37211	30.0	2022	unknown	[30.0]	[2022.0]	[None]	1	137691	782274	0.0	0.0027548209366391	1	2	3	4	0.0				1.0
L201468	35.106848	117.360525	bioenergy	1	mw	China	Shandong Zaozhuang Shanting power station	Xinneng Environmental Protection Technology (Shandong) CO LTD	37212	30.0	2022	unknown	[30.0]	[2022.0]	[None]	1	139572	789442	0.0	0.0	1	2	3	4	0.0				1.0
L201471	44.128537	123.295304	bioenergy	1	mw	China	Inner Mongolia Horqin Left Middle Banner power station	Hunan Modern Environmental Technology CO LTD	37216	30.0	2022	unknown	[30.0]	[2022.0]	[None]	1	103485	813181	4.0	0.0	1	2	3	4	0.0				1.0
L201472	33.242848	116.056309	bioenergy	1	mw	China	Anhui Lixin power station	Anhui Wanneng Environmental Technology CO LTD	37217	30.0	2022	unknown	[30.0]	[2022.0]	[None]	1	147028	784225	0.0	0.0	1	2	3	4	0.0				1.0
