latitude	longitude	uid_gem	sector	capacity_unit	asset_name	country	start_year_first	capacity_first	start_year	capacity	number_units
25.3265	103.8136	L919057	wind power/onshore	mw	Yunnan Qujing Qilin Hongshiyan wind farm	China	2020.0	49.5	[2020.0]	[49.5]	1
25.3288	89.5417	L800959	solar power/pv	mw (peak value, grid connected, or unknown)	Gaibandha Beximco solar farm	Bangladesh	2023.0	200.0	[2023.0]	[200.0]	1
25.3301	101.3122	L904686	wind power/onshore	mw	Yunnan Nanhua Yuntaishan wind farm	China	2014.0	50.0	[2014.0]	[50.0]	1
25.3333	111.5833	L903116	wind power/onshore	mw	Hunan Daoxian Shenzhangtang wind farm	China	2019.0	48.0	[2019.0]	[48.0]	1
25.335	104.943	L809840	solar power/pv	mw (peak value, grid connected, or unknown)	Guizhou Pu'an Louxia Qianguangzhao solar farm	China	2019.0	50.0	[2019.0]	[50.0]	1
25.3373	99.5646	L829290	solar power/pv	mw (peak value, grid connected, or unknown)	Yunnan Yongping Xiazhuangfang solar farm	China	2023.0	50.0	[2023.0]	[50.0]	1
25.342	81.196	L800420	solar power/pv	mw (peak value, grid connected, or unknown)	Chitrakoot (Adani) solar farm	India	2021.0	25.0	[2021.0]	[25.0]	1
25.3425	103.4792	L904700	wind power/onshore	mw	Yunnan Malong Duimenliangzi wind farm	China	2015.0	90.0	[2015.0]	[90.0]	1
25.3429	111.4454	L919243	wind power/onshore	mw	Hunan Jiangyong Longtian wind farm	China	2019.0	50.0	[2019.0]	[50.0]	1
25.3433	115.7132	L803681	solar power/pv	mw (peak value, grid connected, or unknown)	Jiangxi Huichang Zhoutian solar farm	China	2018.0	20.0	[2018.0]	[20.0]	1
25.3453	99.4916	L829292	solar power/pv	mw (peak value, grid connected, or unknown)	Yunnan Yongping Yuanzigou solar farm	China	2023.0	60.0	[2023.0]	[60.0]	1
25.348	104.935	L809839	solar power/pv	mw (peak value, grid connected, or unknown)	Guizhou Pu'an Louxia (Zhonghong) solar farm	China	2017.0	35.0	[2017.0]	[35.0]	1
25.348	104.967	L809921	solar power/pv	mw (peak value, grid connected, or unknown)	Guizhou Xingren Luchuying Yamadun solar farm	China	2019.0	30.0	[2019.0]	[30.0]	1
25.3578	119.5656	L902889	wind power/offshore hard mount	mw	Fujian Fuqing Xinghuawan Experimental Offshore wind farm	China	2018.0	77.0	[2018.0]	[77.0]	1
25.3618	79.705	L800440	solar power/pv	mw (peak value, grid connected, or unknown)	Mahoba (Adani) I solar farm	India	2017.0	50.0	[2017.0]	[50.0]	1
25.3618	79.705	L800441	solar power/assumed pv	mw (peak value, grid connected, or unknown)	Mahoba (Adani) II solar farm	India	2021.0	20.0	[2021.0]	[20.0]	1
25.364	78.307	L800430	solar power/pv	mw (peak value, grid connected, or unknown)	Jhansi (Adani) solar farm	India	2019.0	50.0	[2019.0]	[50.0]	1
25.3671	111.3209	L918126	wind power/onshore	mw	Hunan Jiangyong Zhutangling wind farm	China	2020.0	50.0	[2020.0]	[50.0]	1
25.3701	100.3292	L903405	wind power/onshore	mw	Yunnan Dali Wuzipo wind farm	China	2013.0	50.0	[2013.0]	[50.0]	1
25.3702	110.5211	L904537	wind power/onshore	mw	Guangxi Lingchuan Haiyang 1 wind farm	China	2021.0	50.0	[2021.0]	[50.0]	1
25.3704	112.1971	L918135	wind power/onshore	mw	Hunan Lanshan Baimaoping wind farm	China	2020.0	50.0	[2020.0]	[50.0]	1
25.3736	101.1341	L829265	solar power/pv	mw (peak value, grid connected, or unknown)	Yunnan Yaoan Mixing solar farm	China	2023.0	130.0	[2023.0]	[130.0]	1
25.377552	105.776871	L100525	coal plant/unknown	mw	Zhenfeng power station	China	2019.0	350.0	[2019.0, 2019.0]	[350.0, 350.0]	2
25.3856	102.3424	L903396	wind power/onshore	mw	Yunnan Lufeng Laoqingshan wind farm	China	2014.0	50.0	[2014.0]	[50.0]	1
25.3856	105.5754	L809950	solar power/pv	mw (peak value, grid connected, or unknown)	Guizhou Zhenfeng Wanlan Yaoshang solar farm	China	2019.0	50.0	[2019.0]	[50.0]	1
25.3865	105.5753	L809947	solar power/pv	mw (peak value, grid connected, or unknown)	Guizhou Zhenfeng Longchang (CGN) solar farm	China	2019.0	40.0	[2019.0]	[40.0]	1
25.3881	105.3874	L809939	solar power/pv	mw (peak value, grid connected, or unknown)	Guizhou Xingyi Wusha Niubangzi Agriculture solar farm	China	2023.0	50.0	[2023.0]	[50.0]	1
25.3881	105.3874	L809945	solar power/pv	mw (peak value, grid connected, or unknown)	Guizhou Yilongxinqu Santaipo Agriculture solar farm	China	2022.0	50.0	[2022.0]	[50.0]	1
25.3881	105.3874	L809952	solar power/pv	mw (peak value, grid connected, or unknown)	Guizhou Zhenfeng Zhexiang (Changsheng) solar farm	China	2020.0	40.0	[2020.0]	[40.0]	1
25.3901	-103.317	L807649	solar power/pv	mw (peak value, grid connected, or unknown)	Noacan solar farm	Mexico	2018.0	22.0	[2018.0]	[22.0]	1
25.3913	119.5301	L902843	wind power/onshore	mw	Fujian Fuqing Shapu (Huadian) wind farm	China	2011.0	30.0	[2011.0]	[30.0]	1
25.3913756	86.0234883	L102090	coal plant/bituminous	mw	Barauni power station	India	2018.0	250.0	[2018.0, 2021.0]	[250.0, 250.0]	2
25.3918	101.2206	L829262	solar power/pv	mw (peak value, grid connected, or unknown)	Yunnan Yaoan Guantun solar farm	China	2023.0	80.0	[2023.0]	[80.0]	1
25.3929	68.1246	L900836	wind power/onshore	mw	Master Green Energy wind farm	Pakistan	2021.0	50.0	[2021.0]	[50.0]	1
25.3965	108.258	L809601	solar power/pv	mw (peak value, grid connected, or unknown)	Guangxi Huanjiang Xunlexiang (Huadian) Agriculture solar farm	China	2022.0	300.0	[2022.0]	[300.0]	1
25.406	112.5195	L903066	wind power/onshore	mw	Hunan Linwu Sanshiliuwan wind farm	China	2012.0	48.0	[2012.0]	[48.0]	1
25.4073	101.1739	L829263	solar power/pv	mw (peak value, grid connected, or unknown)	Yunnan Yaoan Mayou solar farm	China	2023.0	180.0	[2023.0]	[180.0]	1
25.4092	104.6556	L801903	solar power/pv	mw (peak value, grid connected, or unknown)	Guizhou Province Panzhou Emaozhai Agricultural solar farm	China	2017.0	30.0	[2017.0, 2018.0, 2019.0]	[50.0, 30.0, 120.0]	3
25.4098	104.6771	L828146	solar power/pv	mw (peak value, grid connected, or unknown)	Guizhou Panzhou Emaozhai (Shengyousheng) solar farm	China	2017.0	50.0	[2017.0]	[50.0]	1
25.415	79.439	L829673	solar power/pv	mw (peak value, grid connected, or unknown)	Govindpura solar farm	India	2016.0	30.0	[2016.0]	[30.0]	1
25.4167	113.5501	L903068	wind power/onshore	mw	Hunan Rucheng Baiyunxian wind farm	China	2015.0	50.0	[2015.0]	[50.0]	1
25.417	81.8443	L808920	solar power/assumed pv	mw (peak value, grid connected, or unknown)	Prayagraj (Tata) solar farm	India	2022.0	50.0	[2022.0]	[50.0]	1
25.4182	106.8224	L809804	solar power/pv	mw (peak value, grid connected, or unknown)	Guizhou Luodian Nawei Agriculture solar farm	China	2022.0	100.0	[2022.0]	[100.0]	1
25.4188	119.5581	L904273	wind power/onshore	mw	Fujian Fuqing Qingyu wind farm	China	2019.0	24.0	[2019.0]	[24.0]	1
25.423336	104.863714	M2408	coal mine/underground	mt per year	Nuodong Coal Mine	China	2014.0	1.2	[2014.0]	[1.2]	1
25.4241	99.9732	L829256	solar power/pv	mw (peak value, grid connected, or unknown)	Yunnan Yangbi Wachang Agriculture solar farm	China	2023.0	26.0	[2023.0]	[26.0]	1
25.4264	100.3404	L903405	wind power/onshore	mw	Yunnan Dali Wuzipo wind farm	China	2013.0	50.0	[2013.0]	[50.0]	1
25.4276	106.7577	L809795	solar power/pv	mw (peak value, grid connected, or unknown)	Guizhou Luodian Bazong Agriculture solar farm	China	2021.0	90.0	[2021.0]	[90.0]	1
25.4303	119.5339	L902890	wind power/offshore hard mount	mw	Fujian Fuqing Xinghuawan Offshore wind farm	China	2020.0	280.0	[2020.0]	[280.0]	1
25.4311	-103.299	L806956	solar power/pv	mw (peak value, grid connected, or unknown)	Laguna Solar Park	Mexico	2019.0	101.1	[2019.0]	[101.1]	1
25.4351	103.578	L919049	wind power/onshore	mw	Yunnan Malong District Tongquan wind farm	China	2022.0	350.0	[2022.0]	[350.0]	1
25.438464	119.3396226	L100288	coal plant/bituminous	mw	Fuzhou Jiangyin power station	China	2007.0	600.0	[2007.0, 2007.0]	[600.0, 600.0]	2
25.4401	106.7201	L601104	hydropower/conventional storage	mw	Rongge hydroelectric plant	China	2016.0	90.0	[2016.0]	[90.0]	1
25.4403	119.4426	L500356	nuclear/pressurized water reactor	mw	Fuqing nuclear power plant	China	2014.0	1089.0	[2014.0, 2015.0, 2016.0, 2017.0, 2021.0, 2022.0]	[1089.0, 1089.0, 1089.0, 1089.0, 1150.0, 1150.0]	6
25.4422	112.7019	L903057	wind power/onshore	mw	Hunan Chenzhou Luhejin wind farm	China	2012.0	48.0	[2012.0]	[48.0]	1
25.44862631	111.9017275	L922425	wind power/onshore	mw	Chongqing Qianjiang Qilin wind farm	China	2023.0	70.0	[2023.0]	[70.0]	1
25.4502	103.8894	L903463	wind power/onshore	mw	Yunnan Qujing Qilin District Langmushan wind farm	China	2011.0	50.0	[2011.0]	[50.0]	1
25.4508	112.2603	L904910	wind power/onshore	mw	Hunan Lanshan Baidieling wind farm	China	2020.0	50.0	[2020.0]	[50.0]	1
25.453	79.711	L800428	solar power/pv	mw (peak value, grid connected, or unknown)	Jalaun (Adani) solar farm	India	2017.0	50.0	[2017.0]	[50.0]	1
25.4545	102.6071	L801911	solar power/pv	mw (peak value, grid connected, or unknown)	Yunnan Province Fumin County Baishiya Agriculture-Light Complementary solar farm	China	2016.0	30.0	[2016.0, 2017.0, 2018.0]	[50.0, 30.0, 50.0]	3
25.4554	100.8639	L903428	wind power/onshore	mw	Yunnan Xiangyun Tianfengshan Longquan wind farm	China	2016.0	199.0	[2016.0]	[199.0]	1
25.45543	103.547242	SCN00261	steel	total tonnes per annum	Yunnan Qujing Iron and Steel Group Chenggang Iron and Steel Co., Ltd.	China	2013.0	4860.0	[2013.0]	[4860.0]	1
25.4601	79.465	L800744	solar power/pv	mw (peak value, grid connected, or unknown)	Mahiba solar farm	India	2017.0	34.0	[2017.0]	[34.0]	1
25.4619	108.0077	L809787	solar power/pv	mw (peak value, grid connected, or unknown)	Guizhou Libo Shuigong Agriculture solar farm	China	2023.0	200.0	[2023.0]	[200.0]	1
25.4668	119.4962	L904263	wind power/onshore	mw	Fujian Fuqing Zhongcuo wind farm	China	2013.0	32.0	[2013.0]	[32.0]	1
25.4678	110.3903	L904527	wind power/onshore	mw	Guangxi Lingchuan Lantian wind farm	China	2020.0	50.0	[2020.0]	[50.0]	1
25.4686039	104.5924059	L100498	coal plant/bituminous	mw	Panxian-2 power station	China	2006.0	600.0	[2006.0, 2006.0, 2007.0, 2007.0]	[600.0, 600.0, 600.0, 600.0]	4
25.4693	85.74516	L102092	coal plant/unknown	mw	Barh I power station	India	2021.0	660.0	[2021.0]	[660.0]	1
25.4693	112.0641	L903169	wind power/onshore	mw	Guangdong Lianzhou Shunshui wind farm	China	2014.0	50.0	[2014.0]	[50.0]	1
25.4708	119.4778	L902845	wind power/onshore	mw	Fujian Fuqing Zeqi wind farm	China	2012.0	48.0	[2012.0]	[48.0]	1
25.4716	119.6548	L902885	wind power/offshore hard mount	mw	Fujian Pingtan Straits Road/Railroad Bridge Illumination Project Offshore Distributed wind farm	China	2021.0	34.0	[2021.0]	[34.0]	1
25.472	104.557	L809827	solar power/pv	mw (peak value, grid connected, or unknown)	Guizhou Panzhou Pannan Power Plant Ash Yard solar farm	China	2019.0	30.0	[2019.0]	[30.0]	1
25.473	113.9658	L904318	wind power/onshore	mw	Jiangxi Congyi Tianxing wind farm	China	2019.0	18.0	[2019.0]	[18.0]	1
25.4741	81.8495	L800497	solar power/pv	mw (peak value, grid connected, or unknown)	Uttar Pradesh 2 solar farm	India	2017.0	59.0	[2017.0]	[59.0]	1
25.4741	81.8495	L800498	solar power/assumed pv	mw (peak value, grid connected, or unknown)	Uttar Pradesh 3 solar farm	India	2018.0	51.0	[2018.0]	[51.0]	1
25.4741	81.8495	L800762	solar power/pv	mw (peak value, grid connected, or unknown)	Prayagraj solar farm	India	2018.0	50.0	[2018.0]	[50.0]	1
25.4741	81.8495	L800770	solar power/pv	mw (peak value, grid connected, or unknown)	Kankua (Virescent) solar farm	India	2016.0	37.0	[2016.0]	[37.0]	1
25.474484	104.594602	M2460	coal mine/underground	mt per year	Xiangshui Coal Mine Botu area	China	2015.0	2.4	[2015.0]	[2.4]	1
25.476	100.3232	L903405	wind power/onshore	mw	Yunnan Dali Wuzipo wind farm	China	2012.0	50.0	[2012.0]	[50.0]	1
25.4773	108.547	L917602	wind power/onshore	mw	Guizhou Congjiang Xiutang wind farm	China	2020.0	50.0	[2020.0]	[50.0]	1
25.4791	105.4668	L809949	solar power/pv	mw (peak value, grid connected, or unknown)	Guizhou Zhenfeng Shangshuiqiao (Changsheng Ridian) solar farm	China	2017.0	30.0	[2017.0]	[30.0]	1
25.4824	80.3328	L808844	solar power/pv	mw (peak value, grid connected, or unknown)	Banda solar farm	India	2022.0	50.0	[2022.0]	[50.0]	1
25.4844	119.6042	L902838	wind power/onshore	mw	Fujian Fuqing Gaoshan wind farm	China	2009.0	20.0	[2009.0]	[20.0]	1
25.4865	85.74516	L102093	coal plant/unknown	mw	Barh II power station	India	2014.0	660.0	[2014.0, 2015.0]	[660.0, 660.0]	2
25.4891	118.5749	L601269	hydropower/pumped storage	mw	Xianyou hydroelectric plant	China	2013.0	1200.0	[2013.0]	[1200.0]	1
25.4931	112.6592	L903059	wind power/onshore	mw	Hunan Guiyang Qiaoshi (Shuiyuan) wind farm	China	2012.0	48.0	[2012.0]	[48.0]	1
25.4974	119.5784	L902838	wind power/onshore	mw	Fujian Fuqing Gaoshan wind farm	China	2012.0	36.0	[2012.0]	[36.0]	1
25.4997	106.9191	L809800	solar power/pv	mw (peak value, grid connected, or unknown)	Guizhou Luodian Maojingzhen Gaoli Agriculture solar farm	China	2020.0	100.0	[2020.0]	[100.0]	1
25.5042	113.0486	L903073	wind power/onshore	mw	Hunan Yizhang Taipingli wind farm	China	2014.0	50.0	[2014.0]	[50.0]	1
25.5045	111.463	L918071	wind power/onshore	mw	Hunan Daoxian Yueyan wind farm	China	2020.0	50.0	[2020.0]	[50.0]	1
25.5056	100.6764	L903427	wind power/onshore	mw	Yunnan Xiangyun County Baihechang wind farm	China	2015.0	50.0	[2015.0]	[50.0]	1
25.508	110.5432	L903292	wind power/onshore	mw	Guangxi Xing'An Pingling wind farm	China	2017.0	50.0	[2017.0]	[50.0]	1
25.5096	105.0065	L809842	solar power/pv	mw (peak value, grid connected, or unknown)	Guizhou Pu'an Qingshan (Zhongdian) solar farm	China	2017.0	50.0	[2017.0]	[50.0]	1
25.5098	105.0064	L809844	solar power/pv	mw (peak value, grid connected, or unknown)	Guizhou Pu'an Xindian Huayue solar farm	China	2020.0	70.0	[2020.0]	[70.0]	1
25.5098	105.0064	L809846	solar power/pv	mw (peak value, grid connected, or unknown)	Guizhou Pu'an Xindian Yaoshang solar farm	China	2020.0	50.0	[2020.0]	[50.0]	1
25.511162	-100.961848	SMX00007-1	steel	total tonnes per annum	Deacero Saltillo-Ramos Arizpe steel plant	Mexico	2013.0	1500.0	[2013.0]	[1500.0]	1
25.5135714	78.7579179	L102646	coal plant/bituminous	mw	Parichha power station	India	2012.0	250.0	[2012.0, 2013.0]	[250.0, 250.0]	2
25.5135714	78.7579179	L102646	coal plant/subbituminous	mw	Parichha power station	India	2006.0	210.0	[2006.0, 2007.0]	[210.0, 210.0]	2
25.514	112.6557	L903055	wind power/onshore	mw	Hunan Guiyang Laixi wind farm	China	2015.0	30.0	[2015.0]	[30.0]	1
25.5146	110.5709	L903296	wind power/onshore	mw	Guangxi Xing'An Yuanjiang wind farm	China	2015.0	50.0	[2015.0]	[50.0]	1
25.5167	110.5833	L903296	wind power/onshore	mw	Guangxi Xing'An Yuanjiang wind farm	China	2015.0	50.0	[2015.0]	[50.0]	1
25.5167	113.6333	L903069	wind power/onshore	mw	Hunan Rucheng Donggangling wind farm	China	2016.0	50.0	[2016.0]	[50.0]	1
25.5169	100.2546	L903409	wind power/onshore	mw	Yunnan Dali Dafengba wind farm	China	2008.0	48.0	[2008.0]	[48.0]	1
25.5181	103.9118	L829208	solar power/pv	mw (peak value, grid connected, or unknown)	Yunnan Qilin Nantou Mountain Agriculture solar farm	China	2023.0	100.0	[2023.0]	[100.0]	1
25.5208	112.8438	L903051	wind power/onshore	mw	Hunan Beihu Yangtianhu wind farm	China	2010.0	36.0	[2010.0]	[36.0]	1
25.5217	118.6222	L904261	wind power/onshore	mw	Fujian Xianyou Caoshan wind farm	China	2013.0	36.0	[2013.0]	[36.0]	1
25.523	104.952	L809847	solar power/pv	mw (peak value, grid connected, or unknown)	Guizhou Pu'an Yingshan (CGN) solar farm	China	2019.0	120.0	[2019.0]	[120.0]	1
25.5239	101.3763	L919071	wind power/onshore	mw	Yunnan Yao'an Shilouti wind farm	China	2016.0	44.0	[2016.0]	[44.0]	1
25.524752	104.974836	L100499	coal plant/unknown	mw	Pu'an power station	China	2018.0	660.0	[2019.0, 2018.0]	[660.0, 660.0]	2
25.5268	105.7693	L600716	hydropower/conventional storage	mw	Dongqing hydroelectric plant	China	2010.0	880.0	[2010.0]	[880.0]	1
25.5293	116.0658	L904266	wind power/onshore	mw	Fujian Changting Hongshan wind farm	China	2020.0	46.0	[2020.0]	[46.0]	1
25.530431	104.691777	M0290	coal mine/underground	mt per year	Mayixi No.1 Coal Mine	China	2022.0	1.2	[2022.0]	[1.2]	1
25.5333	110.9501	L903285	wind power/onshore	mw	Guangxi Guanyang Matou wind farm	China	2016.0	50.0	[2016.0]	[50.0]	1
25.5341	112.6506	L903067	wind power/onshore	mw	Hunan Linwu Zhennan wind farm	China	2016.0	50.0	[2016.0]	[50.0]	1
25.5352	106.8683	L809802	solar power/pv	mw (peak value, grid connected, or unknown)	Guizhou Luodian Moyang Agriculture solar farm	China	2021.0	60.0	[2021.0]	[60.0]	1
25.5361	119.6158	L902884	wind power/offshore hard mount	mw	Fujian Fuqing Haitan Straits Offshore wind farm	China	2021.0	299.0	[2021.0]	[299.0]	1
25.5367	100.4292	L903407	wind power/onshore	mw	Yunnan Dali Jiulongpo wind farm	China	2015.0	50.0	[2015.0]	[50.0]	1
25.5377	75.3612	L808861	solar power/pv	mw (peak value, grid connected, or unknown)	Fatehgarh solar farm	India	2022.0	50.0	[2022.0, 2022.0]	[50.0, 246.0]	2
25.5385	102.9544	L904704	wind power/onshore	mw	Yunnan Xundian Haiyangshao wind farm	China	2015.0	50.0	[2015.0]	[50.0]	1
25.5425	-80.5543	L808426	solar power/pv	mw (peak value, grid connected, or unknown)	Everglades Solar Energy Center	United States	2023.0	74.0	[2023.0]	[74.0]	1
25.5431	99.1017	L903432	wind power/onshore	mw	Yunnan Yunlong Caojianliangzi wind farm	China	2013.0	50.0	[2013.0]	[50.0]	1
25.5444	119.2297	L904288	wind power/onshore	mw	Fujian Putian Jiangkou wind farm	China	2016.0	48.0	[2016.0]	[48.0]	1
25.5445	103.932	L904702	wind power/onshore	mw	Yunnan Zhanyi Dashishan wind farm	China	2016.0	48.0	[2016.0]	[48.0]	1
25.5456	101.3146	L903401	wind power/onshore	mw	Yunnan Yao'an Jianshanliangzi wind farm	China	2012.0	50.0	[2012.0]	[50.0]	1
25.5456	101.3146	L903402	wind power/onshore	mw	Yunnan Yao'an Meijiashan wind farm	China	2012.0	50.0	[2012.0]	[50.0]	1
25.5466	-98.6054	L905221	wind power/onshore	mw	Dolores wind farm	Mexico	2021.0	244.0	[2021.0]	[244.0]	1
25.548	100.1744	L903410	wind power/onshore	mw	Yunnan Dali Zhemoshan wind farm	China	2008.0	31.0	[2008.0]	[31.0]	1
25.553438	88.95048	L100079	coal plant/bituminous	mw	Barapukuria power station	Bangladesh	2018.0	275.0	[2018.0]	[275.0]	1
25.5537569	88.9486312	L100079	coal plant/bituminous	mw	Barapukuria power station	Bangladesh	2006.0	125.0	[2006.0, 2006.0]	[125.0, 125.0]	2
25.555	101.6974	L903397	wind power/onshore	mw	Yunnan Mouding Anle wind farm	China	2017.0	152.0	[2017.0]	[152.0]	1
25.5556	103.9301	L904703	wind power/onshore	mw	Yunnan Qilin Wutaishan wind farm	China	2016.0	40.0	[2016.0]	[40.0]	1
25.5582	100.1571	L903410	wind power/onshore	mw	Yunnan Dali Zhemoshan wind farm	China	2010.0	15.0	[2010.0]	[15.0]	1
25.5587	-103.1714	L807605	solar power/pv	mw (peak value, grid connected, or unknown)	Andalucía Solar Plant	Mexico	2019.0	82.9	[2019.0]	[82.9]	1
25.5607	-103.051	L807152	solar power/pv	mw (peak value, grid connected, or unknown)	Villanueva Solar Park	Mexico	2018.0	275.0	[2018.0, 2018.0]	[363.0, 275.0]	2
25.5632	101.4382	L904708	wind power/onshore	mw	Yunnan Chuxiong Laojianshan wind farm	China	2016.0	48.0	[2016.0]	[48.0]	1
25.5649	102.9767	L904677	wind power/onshore	mw	Yunnan Xundian Qingshuihai wind farm	China	2013.0	50.0	[2013.0]	[50.0]	1
25.5662	89.5174	L801292	solar power/pv	mw (peak value, grid connected, or unknown)	Sundarganj solar farm	Bangladesh	2023.0	275.0	[2023.0]	[275.0]	1
25.5667	101.3699	L904690	wind power/onshore	mw	Yunnan Yao'an Baodingshan wind farm	China	2015.0	48.0	[2015.0]	[48.0]	1
25.5676	119.5499	L902840	wind power/onshore	mw	Fujian Fuqing Jiaru wind farm	China	2012.0	48.0	[2012.0]	[48.0]	1
25.5677	118.8842	L904270	wind power/onshore	mw	Fujian Xianyou Xingshan wind farm	China	2019.0	30.0	[2019.0]	[30.0]	1
25.569	106.439	L809803	solar power/pv	mw (peak value, grid connected, or unknown)	Guizhou Luodian Muyin Agriculture solar farm	China	2020.0	80.0	[2020.0]	[80.0]	1
25.5703	113.548	L902840	wind power/onshore	mw	Fujian Fuqing Jiaru wind farm	China	2009.0	48.0	[2009.0]	[48.0]	1
25.5728	102.0414	L904706	wind power/onshore	mw	Yunnan Wuding Sanyueshan wind farm	China	2017.0	48.0	[2017.0]	[48.0]	1
25.578	104.9898	L809843	solar power/pv	mw (peak value, grid connected, or unknown)	Guizhou Pu'an Xindian (Zhongdian) solar farm	China	2017.0	40.0	[2017.0]	[40.0]	1
25.5804	105.5756	L809951	solar power/pv	mw (peak value, grid connected, or unknown)	Guizhou Zhenfeng Xiabuke Xingyuan solar farm	China	2018.0	30.0	[2018.0, 2019.0]	[30.0, 30.0]	2
25.581	104.964	L809845	solar power/pv	mw (peak value, grid connected, or unknown)	Guizhou Pu'an Xindian Xiaopingdi solar farm	China	2019.0	100.0	[2019.0]	[100.0]	1
25.5818	106.5717	L601153	hydropower/conventional storage	mw	Shuanghekou hydroelectric plant	China	2007.0	120.0	[2007.0]	[120.0]	1
25.582	103.244	L919066	wind power/onshore	mw	Yunnan Xundian Gaobenshan wind farm	China	2016.0	49.5	[2016.0]	[49.5]	1
25.5846	103.9292	L904701	wind power/onshore	mw	Yunnan Zhanyi Dayingpan wind farm	China	2016.0	48.0	[2016.0]	[48.0]	1
25.585	119.1392	L902861	wind power/onshore	mw	Fujian Putian Qiulu wind farm	China	2013.0	50.0	[2013.0]	[50.0]	1
25.5856	101.3775	L904707	wind power/onshore	mw	Yunnan Chuxiong Dazhongshan wind farm	China	2016.0	40.0	[2016.0]	[40.0]	1
25.586	105.5753	L809946	solar power/pv	mw (peak value, grid connected, or unknown)	Guizhou Zhenfeng Changtian (Datang) solar farm	China	2019.0	80.0	[2019.0]	[80.0]	1
25.5869	99.336	L600772	hydropower/conventional storage	mw	Gongguoqiao hydroelectric plant	China	2012.0	900.0	[2012.0]	[900.0]	1
25.5916	100.898	L903429	wind power/onshore	mw	Yunnan Xiangyun Yangjiafang wind farm	China	2016.0	36.0	[2016.0]	[36.0]	1
